Wall time,Step,Value
1764560026.5096505,200,0.0010000000474974513
1764560038.087258,400,0.0010000000474974513
1764560049.6544766,600,0.0010000000474974513
1764560061.2314594,800,0.0010000000474974513
1764560072.8567202,1000,0.0010000000474974513
1764560084.6426747,1200,0.0010000000474974513
1764560096.228604,1400,0.0010000000474974513
1764560107.7856283,1600,0.0010000000474974513
1764560119.3763793,1800,0.0010000000474974513
1764560130.9227786,2000,0.0010000000474974513
1764560142.503533,2200,0.0010000000474974513
1764560154.2404556,2400,0.0010000000474974513
1764560165.8558118,2600,0.0010000000474974513
1764560177.4581263,2800,0.0010000000474974513
1764560189.0417063,3000,0.0010000000474974513
1764560200.6456103,3200,0.0010000000474974513
1764560212.371167,3400,0.0010000000474974513
1764560223.9309876,3600,0.0010000000474974513
1764560235.508518,3800,0.0010000000474974513
1764560247.0916336,4000,0.0010000000474974513
1764560258.6925855,4200,0.0010000000474974513
1764560270.2696922,4400,0.0010000000474974513
1764560282.0117168,4600,0.0010000000474974513
1764560293.5876126,4800,0.0010000000474974513
1764560305.1490927,5000,0.0010000000474974513
1764560316.6934214,5200,0.0010000000474974513
1764560328.273882,5400,0.0010000000474974513
1764560339.984966,5600,0.0010000000474974513
1764560351.5299945,5800,0.0010000000474974513
1764560363.122565,6000,0.0010000000474974513
1764560374.6975725,6200,0.0010000000474974513
1764560386.2633686,6400,0.0010000000474974513
1764560397.8705332,6600,0.0010000000474974513
1764560409.602461,6800,0.0010000000474974513
1764560421.1675904,7000,0.0010000000474974513
1764560432.6822104,7200,0.0010000000474974513
1764560444.2267692,7400,0.0010000000474974513
1764560455.7983167,7600,0.0010000000474974513
1764560467.4870348,7800,0.0010000000474974513
1764560479.064648,8000,0.0010000000474974513
1764560490.635023,8200,0.0010000000474974513
1764560502.2090845,8400,0.0010000000474974513
1764560513.7194421,8600,0.0010000000474974513
1764560525.3040903,8800,0.0010000000474974513
1764560537.0547895,9000,0.0010000000474974513
1764560548.6182396,9200,0.0010000000474974513
1764560560.198714,9400,0.0010000000474974513
1764560571.7744231,9600,0.0010000000474974513
1764560583.3449824,9800,0.0010000000474974513
1764560594.9287248,10000,0.0010000000474974513
1764560606.6747518,10200,0.0010000000474974513
1764560618.2460368,10400,0.0010000000474974513
1764560629.7741432,10600,0.0010000000474974513
1764560641.333205,10800,0.0010000000474974513
1764560652.972259,11000,0.0010000000474974513
1764560664.6671193,11200,0.0010000000474974513
1764560676.2382474,11400,0.0010000000474974513
1764560687.78796,11600,0.0010000000474974513
1764560699.3791537,11800,0.0010000000474974513
1764560710.916474,12000,0.0010000000474974513
1764560722.4515507,12200,0.0010000000474974513
1764560734.1397803,12400,0.0010000000474974513
1764560745.7162373,12600,0.0010000000474974513
1764560757.2889643,12800,0.0010000000474974513
1764560768.8057268,13000,0.0010000000474974513
1764560780.3850133,13200,0.0010000000474974513
1764560792.058716,13400,0.0010000000474974513
1764560803.6264575,13600,0.0010000000474974513
1764560815.1805816,13800,0.0010000000474974513
1764560826.757684,14000,0.0010000000474974513
1764560838.3331418,14200,0.0010000000474974513
1764560849.871551,14400,0.0010000000474974513
1764560861.5938509,14600,0.0010000000474974513
1764560873.2196293,14800,0.0010000000474974513
1764560884.7524729,15000,0.0010000000474974513
1764560896.3208623,15200,0.0010000000474974513
1764560907.8290799,15400,0.0010000000474974513
1764560919.5659852,15600,0.0010000000474974513
1764560931.2419844,15800,0.0010000000474974513
1764560942.8659894,16000,0.0010000000474974513
1764560954.4838102,16200,0.0010000000474974513
1764560966.122162,16400,0.0010000000474974513
1764560977.6928694,16600,0.0010000000474974513
1764560989.4473522,16800,0.0010000000474974513
1764561001.090196,17000,0.0010000000474974513
1764561012.6985564,17200,0.0010000000474974513
1764561024.2667136,17400,0.0010000000474974513
1764561035.831156,17600,0.0010000000474974513
1764561047.39639,17800,0.0010000000474974513
1764561059.1506464,18000,0.0010000000474974513
1764561070.7558193,18200,0.0008999999845400453
1764561082.3694873,18400,0.0008999999845400453
1764561093.952426,18600,0.0008999999845400453
1764561105.5998707,18800,0.0008999999845400453
1764561117.3123972,19000,0.0008999999845400453
1764561128.8675385,19200,0.0008999999845400453
1764561140.4484797,19400,0.0008999999845400453
1764561152.1775646,19600,0.0008999999845400453
1764561163.7706196,19800,0.0008999999845400453
1764561175.346286,20000,0.0008999999845400453
1764561187.043782,20200,0.0008999999845400453
1764561198.6096647,20400,0.0008999999845400453
1764561210.207183,20600,0.0008999999845400453
1764561221.798098,20800,0.0008999999845400453
1764561233.3966093,21000,0.0008999999845400453
1764561245.0772583,21200,0.0008999999845400453
1764561256.6547806,21400,0.0008999999845400453
1764561268.3044662,21600,0.0008999999845400453
1764561279.8408208,21800,0.0008999999845400453
1764561291.3968506,22000,0.0008999999845400453
1764561302.9377532,22200,0.0008999999845400453
