Wall time,Step,Value
1764556411.8407633,200,0.0010000000474974513
1764556422.3601904,400,0.0010000000474974513
1764556432.7990947,600,0.0010000000474974513
1764556443.2491858,800,0.0010000000474974513
1764556453.6608667,1000,0.0010000000474974513
1764556464.325949,1200,0.0010000000474974513
1764556474.7605486,1400,0.0010000000474974513
1764556485.1627462,1600,0.0010000000474974513
1764556495.6016421,1800,0.0010000000474974513
1764556506.0654564,2000,0.0010000000474974513
1764556516.5038445,2200,0.0010000000474974513
1764556527.1051793,2400,0.0010000000474974513
1764556537.5425189,2600,0.0010000000474974513
1764556548.0089774,2800,0.0010000000474974513
1764556558.4691143,3000,0.0010000000474974513
1764556568.9251347,3200,0.0010000000474974513
1764556579.5253825,3400,0.0010000000474974513
1764556589.9639192,3600,0.0010000000474974513
1764556600.4064224,3800,0.0010000000474974513
1764556610.8613703,4000,0.0010000000474974513
1764556621.3289216,4200,0.0010000000474974513
1764556631.7832599,4400,0.0010000000474974513
1764556642.3611977,4600,0.0010000000474974513
1764556652.7934291,4800,0.0010000000474974513
1764556663.2217124,5000,0.0010000000474974513
1764556673.6550016,5200,0.0010000000474974513
1764556684.116547,5400,0.0010000000474974513
1764556694.7153099,5600,0.0010000000474974513
1764556705.1469572,5800,0.0010000000474974513
1764556715.5702002,6000,0.0010000000474974513
1764556725.9807107,6200,0.0010000000474974513
1764556736.4142075,6400,0.0010000000474974513
1764556746.858156,6600,0.0010000000474974513
1764556757.4327197,6800,0.0010000000474974513
1764556767.882835,7000,0.0010000000474974513
1764556778.3193686,7200,0.0010000000474974513
1764556788.7667158,7400,0.0010000000474974513
1764556799.191368,7600,0.0010000000474974513
1764556809.7548096,7800,0.0010000000474974513
1764556820.1765585,8000,0.0010000000474974513
1764556830.624052,8200,0.0010000000474974513
1764556841.0273733,8400,0.0010000000474974513
1764556851.401954,8600,0.0010000000474974513
1764556861.818469,8800,0.0010000000474974513
1764556872.4467883,9000,0.0010000000474974513
1764556882.9156039,9200,0.0010000000474974513
1764556893.3318608,9400,0.0010000000474974513
1764556903.7860982,9600,0.0010000000474974513
1764556914.2172275,9800,0.0010000000474974513
1764556924.6600382,10000,0.0008999999845400453
1764556935.266836,10200,0.0008999999845400453
1764556945.7171981,10400,0.0008999999845400453
1764556956.14604,10600,0.0008999999845400453
1764556966.5915952,10800,0.0008999999845400453
1764556977.0454955,11000,0.0008999999845400453
1764556987.640765,11200,0.0008999999845400453
1764556998.0922427,11400,0.0008999999845400453
1764557008.5214481,11600,0.0008999999845400453
1764557018.9494753,11800,0.0008999999845400453
1764557029.3875651,12000,0.0008099999977275729
1764557039.8138118,12200,0.0008099999977275729
1764557050.3956273,12400,0.0008099999977275729
1764557060.829647,12600,0.0008099999977275729
1764557071.2558649,12800,0.0008099999977275729
1764557081.6874769,13000,0.0008099999977275729
1764557092.122608,13200,0.0008099999977275729
1764557102.7083442,13400,0.0008099999977275729
1764557113.1545696,13600,0.0008099999977275729
1764557123.5983093,13800,0.00072900002123788
1764557134.0195067,14000,0.00072900002123788
1764557144.4491134,14200,0.00072900002123788
1764557154.8737085,14400,0.00072900002123788
1764557165.4385498,14600,0.00072900002123788
1764557175.8635857,14800,0.00072900002123788
1764557186.2904506,15000,0.00072900002123788
1764557196.7434442,15200,0.00072900002123788
1764557207.1895201,15400,0.0006560999900102615
1764557217.7647705,15600,0.0006560999900102615
1764557228.2469602,15800,0.0006560999900102615
1764557238.7248502,16000,0.0006560999900102615
1764557249.156581,16200,0.0006560999900102615
1764557259.621011,16400,0.0006560999900102615
1764557270.0714667,16600,0.0005904900026507676
1764557280.6672812,16800,0.0005904900026507676
1764557291.1095955,17000,0.0005904900026507676
1764557301.537688,17200,0.0005904900026507676
1764557312.0008674,17400,0.0005314410082064569
1764557322.4555628,17600,0.0005314410082064569
1764557332.9584796,17800,0.0005314410082064569
1764557343.5814166,18000,0.0005314410082064569
1764557354.0342538,18200,0.00047829688992351294
1764557364.4772139,18400,0.00047829688992351294
1764557374.9306383,18600,0.00047829688992351294
1764557385.360545,18800,0.00047829688992351294
1764557395.923977,19000,0.00047829688992351294
1764557406.362221,19200,0.00047829688992351294
1764557416.7966096,19400,0.00047829688992351294
1764557427.2147224,19600,0.00047829688992351294
1764557437.6489925,19800,0.00047829688992351294
1764557448.1014645,20000,0.00047829688992351294
1764557458.6836376,20200,0.00047829688992351294
1764557469.1144936,20400,0.00047829688992351294
1764557479.5502315,20600,0.00047829688992351294
1764557489.9229782,20800,0.00047829688992351294
1764557500.3037043,21000,0.00047829688992351294
1764557510.9044986,21200,0.00047829688992351294
1764557521.3498847,21400,0.00047829688992351294
1764557531.7806277,21600,0.00047829688992351294
1764557542.237228,21800,0.00047829688992351294
1764557552.6587791,22000,0.00047829688992351294
1764557563.1134863,22200,0.0004304672183934599
