Wall time,Step,Value
1764557912.216624,6318,641263.625
1764557913.5168228,6342,619286.3125
1764557914.6886132,6364,592231.5
1764557915.3820329,6377,542620.3125
1764557916.8688836,6401,608122.5625
1764557921.9585657,6497,542674.3125
1764557922.1719806,6501,509251.21875
1764557923.2441347,6521,543392.5
1764557926.1398046,6575,561963.6875
1764557926.6747012,6585,554507.5625
1764557927.9063683,6604,615245.25
1764557930.8012888,6658,563751.9375
1764557931.280753,6667,609423.375
1764557931.9213996,6679,497458.59375
1764557932.0824852,6682,639822.9375
1764557933.0282214,6697,550251.1875
1764557933.188038,6700,516436.6875
1764557933.833594,6712,534260.0
1764557935.2752683,6739,506799.09375
1764557935.4906747,6743,550695.375
1764557936.0784988,6754,546429.125
1764557940.4933438,6833,522997.0
1764557941.2385597,6847,537492.0
1764557941.66642,6855,498150.375
1764557942.4699452,6870,540496.3125
1764557945.9135168,6935,536923.625
1764557947.6192596,6967,555204.3125
1764557949.009155,6993,579619.5625
1764557950.3830614,7015,498484.6875
1764557955.2717588,7107,513565.71875
1764557955.6917813,7115,555422.1875
1764557956.904038,7138,610991.375
1764557957.8567748,7156,536375.375
1764557961.3383362,7217,535653.125
1764557962.9679666,7248,524283.5625
1764557965.7611496,7301,553783.4375
1764557966.3461616,7312,501237.75
1764557967.2986963,7330,575769.1875
1764557967.8282645,7340,570660.375
1764557967.880789,7341,562607.75
1764557968.8859956,7360,552829.625
1764557970.1105447,7383,531813.375
1764557971.3268175,7402,533447.125
1764557973.3886251,7441,509434.6875
1764557973.5489712,7444,502090.8125
1764557973.9198656,7451,529778.0
1764557974.447689,7461,525255.75
1764557974.6065466,7464,526436.75
1764557975.4145522,7479,558880.375
1764557977.1623821,7512,511027.65625
1764557978.172611,7531,525996.3125
1764557982.6137605,7610,560223.1875
1764557984.4724364,7645,721925.0625
1764557985.3720407,7662,743178.625
1764557986.1612148,7677,632640.625
1764557986.743773,7688,644340.0
1764557987.0611196,7694,580529.125
1764557988.3781345,7719,567591.625
1764557988.903314,7729,571563.5
1764557989.8563223,7747,603214.4375
1764557990.5951169,7761,547184.25
1764557991.6494446,7781,590853.25
1764557992.0719209,7789,541743.5
1764557992.7355685,7799,604414.75
1764557994.8676915,7834,493796.28125
1764557995.1336682,7839,523277.125
1764557998.3562922,7900,509533.4375
1764557998.409313,7901,498821.40625
1764558000.10287,7933,556028.375
1764558003.2286613,7992,522056.65625
1764558005.330912,8027,498413.125
1764558005.9200003,8038,558601.25
1764558006.560038,8050,527714.375
1764558007.4639096,8067,650771.0
1764558013.4689634,8181,530153.125
1764558013.6806087,8185,517660.125
1764558014.416801,8199,528274.25
1764558015.524627,8216,547491.6875
1764558015.841061,8222,522312.3125
1764558018.0741246,8264,505024.0
1764558018.9189408,8280,523131.0625
1764558019.5000794,8291,485714.4375
1764558021.459772,8328,556708.9375
1764558021.7236261,8333,526847.8125
1764558021.8286362,8335,556372.75
1764558022.1464157,8341,502666.78125
1764558023.3653402,8364,505908.90625
1764558023.6296344,8369,538305.9375
1764558024.1045618,8378,466377.625
1764558029.0822065,8468,467976.875
1764558029.244109,8471,526529.8125
1764558030.7234905,8499,517607.0
1764558030.9860268,8504,510121.6875
1764558031.250945,8509,545499.0625
1764558034.3310483,8567,549904.5625
1764558035.7074895,8593,491456.75
1764558036.39726,8602,550417.375
1764558038.1496384,8635,615304.75
1764558038.2023063,8636,575697.625
1764558038.6791184,8645,507117.1875
1764558040.691961,8683,565001.9375
1764558041.114964,8691,657350.3125
1764558041.3801763,8696,478442.8125
1764558045.5819776,8775,512178.6875
1764558047.2370403,8802,536666.625
1764558048.1999218,8820,514510.4375
1764558048.3600268,8823,497826.125
1764558049.4811323,8844,593195.4375
1764558050.073693,8855,512550.75
1764558051.361151,8879,471687.34375
1764558051.7371798,8886,522895.875
1764558052.6487753,8903,493954.375
1764558052.7568274,8905,525088.125
1764558052.9171295,8908,531173.5
1764558054.1856327,8929,520773.3125
1764558054.5611517,8936,489908.25
1764558055.793806,8959,491731.84375
1764558056.6985595,8976,452614.5
1764558057.655237,8994,476089.25
1764558057.9738495,9000,511160.5
1764558058.7562377,9010,503958.0625
1764558059.7697458,9029,547461.5
1764558061.208102,9056,503266.8125
1764558061.6344497,9064,504416.875
1764558062.7450254,9085,565603.0625
1764558066.5095963,9156,506387.375
1764558070.5276124,9227,538427.4375
1764558070.8982255,9234,523317.6875
1764558072.3360531,9261,508363.5625
1764558073.453642,9282,529033.25
1764558074.8377929,9308,479879.8125
1764558075.315597,9317,501803.0
1764558077.0201204,9349,559978.8125
1764558078.137065,9370,472287.4375
1764558080.635383,9413,552695.375
1764558080.7968874,9416,549762.125
1764558081.8625221,9436,517333.9375
1764558082.2326105,9443,517862.375
1764558083.6105096,9469,528192.6875
1764558087.322974,9539,482743.625
1764558087.8015525,9548,501507.78125
1764558088.1737041,9555,569262.9375
1764558088.8569427,9568,497648.3125
1764558090.0199068,9590,548466.625
1764558090.8150973,9601,508867.90625
1764558092.2461617,9628,495901.8125
1764558093.514979,9652,481738.34375
1764558093.8322449,9658,468365.15625
1764558095.0473132,9681,478567.46875
1764558096.0042522,9699,493094.1875
1764558099.733026,9769,506214.25
1764558102.2796638,9813,492584.25
1764558103.771129,9841,470041.6875
1764558103.9324293,9844,504904.125
1764558106.0695176,9884,587865.5625
1764558107.3456852,9908,517269.6875
1764558110.8013818,9973,478494.4375
1764558115.3503335,10051,493597.59375
1764558115.6220524,10056,486667.78125
1764558115.784669,10059,491293.5
1764558117.1766315,10085,481027.625
1764558118.4087892,10108,473321.4375
1764558118.729867,10114,489838.0
1764558119.531165,10129,466691.3125
1764558120.3890612,10145,478414.9375
1764558121.6604447,10169,494858.1875
1764558122.567113,10186,519132.125
1764558126.5955322,10257,544058.625
1764558127.6538808,10277,474654.1875
1764558128.0262065,10284,517156.625
1764558128.2911623,10289,486750.875
1764558134.0010993,10397,487699.875
1764558134.158711,10400,501494.0625
1764558135.4785922,10421,483300.625
1764558135.7439609,10426,461568.65625
1764558138.030878,10469,551441.5625
1764558138.6185308,10480,517255.96875
1764558139.1510656,10490,568402.6875
1764558139.360255,10494,505351.09375
1764558140.885782,10523,510015.25
1764558141.3625653,10532,480866.65625
1764558142.5715175,10555,518118.75
1764558142.6237133,10556,514774.0625
1764558144.8805954,10599,549319.125
1764558145.5664947,10608,471714.8125
1764558146.4602926,10625,528261.1875
1764558146.7267532,10630,483668.3125
1764558147.2034817,10639,499222.1875
1764558147.6240993,10647,564097.25
1764558148.0421367,10655,436101.9375
1764558148.933503,10672,470178.8125
1764558151.0512502,10712,442114.34375
1764558153.0179167,10749,481045.0
1764558153.492985,10758,492309.875
1764558153.5449612,10759,458614.1875
1764558154.7079668,10781,490969.15625
1764558155.0780716,10788,450457.03125
1764558156.7711804,10816,460326.5
1764558157.3056889,10826,502275.8125
1764558157.5693676,10831,447911.5625
1764558158.1554248,10842,462653.71875
1764558158.6379192,10851,471406.71875
1764558159.3739352,10865,497914.5
1764558161.3825257,10903,448686.375
1764558161.541348,10906,526986.875
1764558163.3343656,10940,479697.3125
1764558163.5445242,10944,479321.34375
1764558164.7581534,10967,524569.25
1764558165.0749693,10973,484045.28125
1764558165.180318,10975,551206.875
1764558167.5159338,11015,476668.5625
1764558167.8385081,11021,548822.8125
1764558167.946324,11023,479486.125
1764558168.5363348,11034,501603.9375
1764558168.8043385,11039,447791.59375
1764558169.5517645,11053,495792.375
1764558170.0309114,11062,462379.375
1764558170.8802977,11078,479311.8125
1764558172.2108374,11103,450361.78125
1764558173.221432,11122,456372.5625
1764558173.6934078,11131,467909.6875
1764558174.7817245,11149,477969.6875
1764558176.2349186,11176,496134.46875
1764558177.4643254,11199,473020.46875
1764558177.7912254,11201,591610.75
1764558177.8447955,11202,474544.625
1764558181.0081687,11261,482769.0
1764558181.1692758,11264,486591.90625
1764558181.652971,11273,488123.53125
1764558183.6878214,11311,491973.4375
1764558186.396152,11362,466486.0625
1764558189.68176,11420,470257.84375
1764558191.5795867,11456,515557.75
1764558192.4718738,11473,518108.21875
1764558193.5346193,11493,460135.71875
1764558195.0290928,11521,501850.1875
1764558195.1900387,11524,457633.375
1764558195.6677668,11533,550128.375
1764558196.574164,11550,479172.5
1764558196.9948554,11558,459897.25
1764558197.4666977,11567,469481.0
1764558199.095288,11598,450714.4375
1764558201.3805637,11637,521372.3125
1764558202.0159402,11649,532485.125
1764558202.6510143,11661,509448.375
1764558203.2443051,11672,578186.3125
1764558203.987979,11686,457588.25
1764558204.0956676,11688,446875.3125
1764558206.001414,11724,501315.3125
1764558207.8915517,11760,506018.8125
1764558209.312785,11787,486979.21875
1764558210.3130465,11802,573378.4375
1764558211.894964,11832,474064.625
1764558213.164034,11856,456255.6875
1764558214.1220632,11874,447887.4375
1764558217.3128068,11934,441368.75
1764558218.0006268,11947,463486.9375
1764558218.1071913,11949,506741.15625
1764558219.222985,11970,457319.3125
1764558219.486538,11975,485852.9375
1764558220.2276368,11989,484134.65625
1764558220.7553756,11999,465146.0
1764558221.2263339,12004,491124.90625
1764558221.5987465,12011,463755.3125
1764558222.6030324,12030,479121.03125
1764558223.2362022,12042,477193.875
1764558228.3616786,12139,446368.15625
1764558229.1563447,12154,477785.34375
1764558229.7376688,12165,488660.0
1764558229.94866,12169,492728.75
1764558230.7877305,12185,589418.25
1764558232.7616935,12218,451043.90625
1764558233.2389731,12227,452691.25
1764558236.7693694,12291,473986.0
1764558236.929269,12294,540088.375
1764558237.773419,12310,472022.34375
1764558242.416221,12397,551516.25
1764558243.1130414,12406,629450.375
1764558244.7625492,12437,568055.0625
1764558245.9318767,12459,538806.625
1764558247.101786,12481,495619.75
1764558250.560906,12546,697072.25
1764558250.9931133,12554,475824.9375
1764558253.2791893,12597,479105.1875
1764558255.0269892,12626,505502.4375
1764558257.459069,12672,495737.75
1764558258.9431636,12700,626206.625
1764558262.0613399,12759,485813.1875
1764558262.9112906,12775,549244.5625
1764558264.7710426,12806,513594.625
1764558266.3096726,12835,508905.9375
1764558267.6365502,12860,473034.25
1764558267.8996794,12865,449438.3125
1764558268.5878053,12878,474133.4375
1764558269.5923252,12897,442296.9375
1764558271.7953713,12939,477146.0625
1764558271.8479455,12940,457931.375
1764558272.9017901,12960,489673.125
1764558276.1894565,13018,502857.75
1764558277.0867531,13035,461825.5625
1764558278.4967613,13062,435508.3125
1764558278.5497978,13063,492964.3125
1764558278.967485,13071,456868.65625
1764558279.5958233,13083,442045.3125
1764558280.2256248,13095,489242.4375
1764558281.0145526,13110,468864.71875
1764558281.2235777,13114,486832.3125
1764558282.111602,13131,451912.875
1764558283.996762,13167,479935.28125
1764558284.7856874,13182,450774.5
1764558285.310191,13192,500978.8125
1764558285.4675868,13195,447055.75
1764558286.327466,13207,465793.59375
1764558286.3809543,13208,448448.71875
1764558286.5910559,13212,464937.21875
1764558288.07517,13240,495058.0
1764558289.4388046,13266,574976.6875
1764558291.1618373,13299,542677.875
1764558291.946962,13314,450303.1875
1764558293.8412807,13350,454238.34375
1764558297.0166996,13403,548181.375
1764558297.2294176,13407,475206.875
1764558298.3067648,13427,450875.78125
1764558300.932192,13476,480629.1875
1764558302.4574618,13505,512483.03125
1764558304.6876976,13547,455098.59375
1764558307.4136996,13598,489609.6875
1764558308.433703,13613,528258.875
1764558308.864028,13621,435514.75
1764558309.1918466,13627,471826.375
1764558311.9059455,13677,464707.0625
1764558312.0675302,13680,470003.9375
1764558312.2298844,13683,480550.625
1764558312.9222069,13696,464691.3125
1764558314.3596966,13723,488664.90625
1764558315.6830251,13748,454015.9375
1764558316.0533164,13755,523001.75
1764558317.2247689,13777,468357.0625
1764558319.2373831,13811,500377.125
1764558321.085804,13846,506909.15625
1764558322.3020968,13869,484361.5625
1764558322.4611926,13872,500546.1875
1764558323.1519606,13885,517920.09375
1764558325.9540982,13938,439667.25
1764558326.0057154,13939,478784.875
1764558327.004866,13958,443782.125
1764558327.1608288,13961,412548.0
1764558327.6331117,13970,428206.4375
1764558327.6851277,13971,504127.1875
1764558327.9995391,13977,423576.03125
1764558329.0501573,13997,543161.25
1764558329.1553664,13999,555124.3125
1764558333.6987648,14081,461685.125
1764558334.022548,14087,450056.875
1764558337.9954097,14162,502466.0
1764558341.3661163,14222,495879.125
1764558341.6804235,14228,421946.6875
1764558342.8853061,14251,454334.75
1764558344.8224642,14288,452492.84375
1764558344.8755274,14289,474933.0
1764558345.191131,14295,489953.5625
1764558345.666545,14304,424003.8125
1764558346.5621173,14321,488155.25
1764558347.19697,14333,539247.25
1764558347.5150938,14339,585922.625
1764558348.5677514,14359,453398.0
1764558350.6127694,14398,533186.5
1764558353.4484532,14448,478160.125
1764558354.7198899,14472,463999.0
1764558356.0726197,14495,459151.46875
1764558357.9887865,14531,471761.25
1764558359.2517931,14555,435140.3125
1764558359.4099083,14558,454510.46875
1764558363.6188502,14633,437166.8125
1764558363.9434319,14639,453147.0625
1764558365.5510638,14669,466507.96875
1764558366.0249517,14678,587608.625
1764558366.234797,14682,446925.6875
1764558366.5487971,14688,491127.875
1764558369.6822026,14747,464929.25
1764558371.4473495,14780,466006.5625
1764558371.5001953,14781,546554.0625
1764558371.9285889,14789,433468.75
1764558372.1440902,14793,494144.5
1764558373.2940567,14810,443970.0625
1764558373.6162562,14816,443921.8125
1764558373.8325582,14820,430266.5
1764558375.2810297,14847,493578.9375
1764558376.7369297,14874,452605.53125
1764558377.7557232,14893,460403.9375
1764558379.4687183,14925,447554.6875
1764558379.522125,14926,505163.03125
1764558379.5747015,14927,409518.40625
1764558380.856806,14951,457476.9375
1764558385.1984544,15028,441588.5625
1764558388.5224814,15091,462510.03125
1764558390.7528684,15133,471100.5625
1764558390.9682436,15137,439616.0625
1764558393.2896516,15181,449804.75
1764558394.2920327,15200,445755.875
1764558396.5015485,15237,474022.9375
1764558398.1049602,15267,443325.9375
1764558398.473351,15274,479219.125
1764558398.9983337,15284,487292.375
1764558401.154575,15325,476806.9375
1764558402.04881,15342,492414.21875
1764558402.363487,15348,443425.9375
1764558402.7289348,15355,478624.6875
1764558405.4240074,15402,466866.53125
1764558405.6848466,15407,470474.875
1764558406.5225604,15423,443976.375
1764558406.8369803,15429,479125.0625
1764558407.3652241,15439,475810.0
1764558408.3133671,15457,476861.875
1764558409.214002,15474,442139.75
1764558409.3195543,15476,443349.96875
1764558411.0088146,15508,431979.21875
1764558412.6413174,15539,430291.0625
1764558415.095502,15586,435644.03125
1764558415.861932,15598,460656.5
1764558416.6736612,15609,423338.65625
1764558421.6675844,15704,424790.375
1764558423.6203246,15741,468477.125
1764558424.8775043,15765,456710.875
1764558425.3508322,15774,454118.5625
1764558425.6655746,15780,493660.9375
1764558426.4593873,15795,488078.96875
1764558428.3380723,15826,431483.8125
1764558428.4975047,15829,459159.875
1764558429.510099,15848,472076.0625
1764558430.5174875,15867,483633.09375
1764558436.5315077,15980,469597.6875
1764558436.9599824,15988,440760.75
1764558437.2793815,15994,448475.9375
1764558438.7864563,16018,462095.0
1764558440.8810308,16057,450823.28125
1764558442.3234437,16084,492600.15625
1764558442.96024,16096,510481.6875
1764558444.080286,16117,465237.6875
1764558447.2344308,16176,443751.375
1764558447.9290628,16189,448268.34375
1764558448.4625187,16199,461966.71875
1764558448.89047,16203,442634.3125
1764558451.3928163,16250,495113.6875
1764558455.191666,16322,505955.8125
1764558456.3593087,16344,436146.96875
1764558456.5713,16348,510662.0625
1764558456.730067,16351,494706.4375
1764558457.2631617,16361,462081.34375
1764558458.3231342,16381,469818.9375
1764558459.8997395,16407,481115.375
1764558461.7022448,16441,439469.625
1764558462.1810577,16450,423231.84375
1764558465.1550097,16506,404460.90625
1764558467.996724,16560,403563.25
1764558469.3636858,16586,533313.0
1764558469.6278393,16591,433649.0625
1764558473.5723357,16662,425296.1875
1764558473.7827904,16666,430103.3125
1764558475.4671187,16698,442586.1875
1764558478.1701915,16747,469894.875
1764558479.2199254,16767,493444.8125
1764558480.9029596,16799,451293.03125
1764558481.6383734,16809,442973.0
1764558481.6912029,16810,455257.3125
1764558483.0066998,16835,436878.3125
1764558483.481156,16844,441658.875
1764558484.217848,16858,436732.75
1764558486.4250495,16900,472163.25
1764558487.739428,16925,440636.0625
1764558491.6742415,17000,423019.25
1764558495.4591227,17067,503367.6875
1764558497.109658,17098,425382.875
1764558498.915106,17132,425927.0625
1764558498.967624,17133,469671.84375
1764558500.1331995,17155,434102.875
1764558502.1482592,17193,459945.34375
1764558502.4163907,17198,427755.78125
1764558502.9061034,17203,466821.5625
1764558504.8903186,17240,438534.9375
1764558505.3168843,17248,449531.8125
1764558506.0658805,17262,462554.53125
1764558506.6567998,17273,447744.84375
1764558507.616745,17291,481875.40625
1764558507.7240644,17293,463045.75
1764558508.9513357,17316,461290.4375
1764558509.0043576,17317,451687.5
1764558509.058008,17318,440458.28125
1764558509.2184594,17321,416596.75
1764558510.2375178,17340,445455.03125
1764558512.0933447,17375,466140.6875
1764558512.9927483,17392,417334.8125
1764558513.8943636,17405,514277.71875
1764558513.9475489,17406,391835.40625
1764558515.0621119,17427,427650.5
1764558515.5907042,17437,480222.65625
1764558516.0130594,17445,401797.3125
1764558516.5416582,17455,441426.40625
1764558519.1179678,17504,414601.1875
1764558519.5389981,17512,444938.03125
1764558519.7504787,17516,428553.1875
1764558521.2318294,17544,470393.75
1764558521.9734004,17558,446021.875
1764558522.2892776,17564,426180.75
1764558523.0272818,17578,437302.53125
1764558523.504131,17587,450491.46875
1764558523.8739705,17594,442189.9375
1764558523.925684,17595,524588.3125
1764558524.1353605,17599,474626.1875
1764558525.6504939,17624,446394.71875
1764558526.1762993,17634,401259.28125
1764558526.3870482,17638,431303.125
1764558527.2339554,17654,427246.3125
1764558527.9738882,17668,442610.96875
1764558529.8761027,17704,473372.625
1764558530.298874,17712,496019.125
1764558530.8766468,17723,453654.625
1764558533.4677365,17772,443073.15625
1764558533.5211315,17773,476850.6875
1764558533.7878835,17778,455493.46875
1764558535.4312086,17805,436439.59375
1764558537.5661902,17843,467194.875
1764558543.4115875,17954,433902.5
1764558543.8820157,17963,428503.03125
1764558544.722852,17979,555234.3125
1764558544.8825126,17982,408916.3125
1764558545.360539,17991,418338.71875
1764558547.0490825,18019,469503.625
1764558548.8481464,18053,446184.75
1764558548.900411,18054,411743.90625
1764558549.3706968,18063,433756.9375
1764558549.5276592,18066,469032.25
1764558551.5661354,18105,406356.625
1764558552.8794968,18130,522482.6875
1764558553.668952,18145,432139.59375
1764558553.773696,18147,437499.53125
1764558554.1935828,18155,438119.75
