Wall time,Step,Value
1764559783.1160011,18130,470576.21875
1764559783.927495,18145,482624.375
1764559784.0350664,18147,458302.5625
1764559784.4668689,18155,548045.625
1764559785.3386884,18171,474670.3125
1764559786.4370122,18191,453908.75
1764559788.0014734,18215,464131.1875
1764559789.1952615,18237,438439.84375
1764559790.710782,18265,415805.5
1764559791.3632896,18277,503790.5625
1764559793.6325736,18319,445103.0625
1764559793.794955,18322,440857.09375
1764559796.0102358,18363,434981.9375
1764559796.4452739,18371,450186.59375
1764559801.0708816,18452,450584.8125
1764559801.1247287,18453,470383.15625
1764559805.8296654,18540,490057.6875
1764559806.2624955,18548,447739.125
1764559808.6743786,18592,495706.28125
1764559808.7283173,18593,465396.0
1764559811.7347686,18644,452658.09375
1764559812.2250545,18653,462165.90625
1764559815.009031,18704,458292.40625
1764559815.5517013,18714,480220.09375
1764559815.9291577,18721,448630.4375
1764559817.5046046,18750,517480.8125
1764559819.5044596,18787,455074.15625
1764559820.637721,18804,484217.46875
1764559822.9133456,18846,503140.78125
1764559825.5297503,18894,466626.875
1764559827.7056625,18934,502453.03125
1764559829.202501,18959,477018.5625
1764559830.2313538,18978,450778.5625
1764559830.5078802,18983,439649.84375
1764559830.7856066,18988,426417.1875
1764559831.9747498,19006,455395.46875
1764559832.2469528,19011,441275.53125
1764559832.5184958,19016,447730.4375
1764559833.1735322,19028,575018.0
1764559834.315146,19049,469482.5
1764559836.8625274,19096,468350.625
1764559837.9966211,19117,445579.03125
1764559840.0061758,19154,506875.84375
1764559840.8835146,19170,475291.625
1764559843.5415606,19215,471779.625
1764559844.246243,19228,540333.3125
1764559846.2615275,19265,513154.65625
1764559846.647242,19272,522900.90625
1764559846.8711045,19276,451467.75
1764559848.2425354,19301,466048.8125
1764559849.6580863,19327,500347.21875
1764559854.2530107,19408,510891.5
1764559854.414371,19411,480803.84375
1764559854.6856306,19416,437112.75
1764559857.4058912,19466,455883.96875
1764559858.4934876,19486,479634.5
1764559859.3045182,19501,441754.625
1764559859.468261,19504,430669.28125
1764559859.5762732,19506,475373.8125
1764559860.6644523,19526,428665.875
1764559860.9893572,19532,508410.6875
1764559862.2402675,19555,450104.8125
1764559863.5953217,19580,509214.75
1764559863.703625,19582,517306.625
1764559864.4088602,19595,443957.125
1764559866.7946448,19635,437160.3125
1764559867.1193283,19641,452966.65625
1764559867.8816543,19655,458742.4375
1764559868.4781373,19666,455223.625
1764559868.96503,19675,480527.75
1764559869.1831841,19679,476533.0
1764559871.4659529,19721,425968.75
1764559871.8456004,19728,442236.5
1764559872.064102,19732,444237.90625
1764559872.3365479,19737,426583.71875
1764559872.3932061,19738,437960.90625
1764559874.6000817,19778,433857.15625
1764559875.6500344,19797,539373.1875
1764559877.3221233,19824,472954.0
1764559878.5656073,19847,472123.6875
1764559882.3713276,19917,480255.3125
1764559882.9123785,19927,454073.40625
1764559883.5594132,19939,469993.0625
1764559884.4810119,19956,418558.40625
1764559885.352758,19972,484835.5625
1764559885.7951365,19980,484827.875
1764559886.2826638,19989,438300.125
1764559886.6615906,19996,459939.6875
1764559889.048822,20036,473411.75
1764559889.753965,20049,420985.25
1764559890.1641753,20054,466329.53125
1764559890.4918892,20060,498782.40625
1764559890.6564484,20063,513799.4375
1764559894.7747185,20139,534151.8125
1764559894.8297079,20140,432757.65625
1764559894.9375591,20142,461085.3125
1764559897.2101445,20184,511926.6875
1764559897.3722851,20187,516105.40625
1764559899.2710333,20218,454612.3125
1764559900.4700172,20240,447096.1875
1764559900.7412672,20245,429980.5625
1764559900.9045303,20248,496137.125
1764559901.1757088,20253,455294.375
1764559903.4024537,20294,438339.1875
1764559904.223305,20309,476685.5625
1764559905.042283,20324,481166.03125
1764559905.5278137,20333,467699.625
1764559905.6356833,20335,463938.25
1764559906.6636994,20354,497401.125
1764559907.746469,20374,472250.15625
1764559908.2859402,20384,474009.0
1764559909.0428138,20398,454487.34375
1764559909.0963035,20399,470252.75
1764559911.475134,20439,539526.4375
1764559911.5842998,20441,434440.78125
1764559912.778056,20463,435144.09375
1764559914.0255814,20486,512963.65625
1764559916.2468193,20527,465289.125
1764559916.949095,20540,435124.34375
1764559917.0028603,20541,457989.9375
1764559918.0309675,20560,489739.875
1764559918.084593,20561,514255.59375
1764559918.1934886,20563,429517.09375
1764559918.4644194,20568,449929.0
1764559919.0579717,20579,436040.25
1764559923.2317543,20652,448522.1875
1764559925.2409945,20689,434770.3125
1764559925.295166,20690,491753.5
1764559926.2157793,20707,522132.25
1764559926.4316926,20711,440578.25
1764559928.444612,20748,399901.1875
1764559930.124276,20779,475804.8125
1764559930.1801023,20780,452330.75
1764559930.3419669,20783,464313.9375
1764559930.3965013,20784,432779.4375
1764559932.45492,20818,399359.25
1764559932.7250714,20823,476978.59375
1764559933.2133017,20832,431956.1875
1764559933.4841833,20837,469805.125
1764559934.5140853,20856,508826.125
1764559936.301449,20889,480473.28125
1764559937.5992017,20913,405591.0625
1764559937.6533327,20914,425331.15625
1764559939.6085637,20950,433182.09375
1764559941.6696289,20988,457292.1875
1764559944.054026,21028,452553.5
1764559944.3801737,21034,456006.5
1764559944.4882896,21036,413315.9375
1764559944.5419664,21037,471555.375
1764559945.5157492,21055,475765.65625
1764559946.2229536,21068,527240.5
1764559946.710476,21077,478366.6875
1764559946.9271724,21081,458079.0625
1764559950.3746872,21145,432410.6875
1764559954.2947698,21210,473294.9375
1764559955.5541208,21233,428998.71875
1764559956.4215336,21249,435776.25
1764559957.5040734,21269,437866.40625
1764559960.1003523,21317,461881.0
1764559960.2625108,21320,464634.125
1764559960.532549,21325,461417.53125
1764559964.1639254,21392,488979.5
1764559965.3556592,21410,463413.03125
1764559969.4214778,21485,466658.25
1764559971.5367289,21524,439848.875
1764559971.5911875,21525,481721.21875
1764559973.4303563,21559,446503.75
1764559975.003889,21588,484734.4375
1764559975.9227092,21601,520371.625
1764559976.5183673,21612,449340.375
1764559977.6540418,21633,477694.4375
1764559978.6341832,21651,433003.53125
1764559979.3954675,21665,453547.15625
1764559980.3150833,21682,440577.0625
1764559981.015692,21695,445125.15625
1764559982.580295,21724,451593.5
1764559982.6338828,21725,453127.21875
1764559984.8568206,21766,472979.4375
1764559986.1579106,21790,433018.34375
1764559986.4857802,21796,543189.0625
1764559987.7876704,21816,434201.0
1764559988.1117303,21822,420855.34375
1764559989.2464623,21843,532293.125
1764559989.5713332,21849,463209.3125
1764559992.1240625,21896,432106.4375
1764559992.8259056,21909,442989.8125
1764559996.0153334,21968,442197.0625
1764559997.7532344,22000,423381.6875
1764559998.3544698,22007,508643.09375
1764560002.908142,22091,431981.28125
1764560003.9882872,22111,603133.875
1764560010.158338,22221,528159.125
1764560011.522346,22246,602987.875
1764560011.6310797,22248,507659.34375
1764560012.2289343,22259,530053.0625
1764560013.3605535,22280,560614.4375
