Wall time,Step,Value
1764560106.7815487,1585,709589.25
1764560107.0073602,1589,770905.0
1764560108.180882,1606,798273.5625
1764560110.1622553,1641,688214.0625
1764560112.5473146,1683,801075.25
1764560113.0597517,1692,707980.6875
1764560114.0830112,1710,743787.0625
1764560114.5936456,1719,763455.5
1764560115.396008,1733,721859.5
1764560115.5101445,1735,768534.375
1764560115.6819174,1738,816075.125
1764560118.1722062,1782,729214.3125
1764560120.963189,1827,700475.1875
1764560121.9811032,1845,761792.5
1764560122.4883606,1854,937945.8125
1764560123.2228332,1867,700843.375
1764560123.3925571,1870,700332.125
1764560123.8437867,1878,743020.1875
1764560126.109664,1918,682573.0
1764560127.0736403,1935,691966.25
1764560127.639431,1945,731957.3125
1764560127.8095531,1948,862858.9375
1764560131.095031,2002,748316.375
1764560131.775948,2014,703144.0
1764560133.081107,2037,688546.0
1764560135.4114854,2078,829224.9375
1764560135.8651252,2086,722409.125
1764560136.0926106,2090,757304.3125
1764560136.491818,2097,731268.25
1764560141.6697543,2188,728986.25
1764560141.8960934,2192,717221.875
1764560142.3507645,2200,702231.25
1764560143.239921,2212,674580.3125
1764560144.5098376,2232,749526.75
1764560144.7937703,2237,742867.5625
1764560144.8508027,2238,784414.75
1764560145.9887576,2258,713487.1875
1764560146.2717025,2263,685064.625
1764560148.8322005,2308,706041.625
1764560149.5160294,2320,688705.5
1764560151.0105214,2346,712968.0625
1764560151.5226536,2355,663240.625
1764560153.5155287,2390,761775.1875
1764560153.571919,2391,697065.75
1764560153.6871226,2393,645928.875
1764560156.3954005,2437,720458.125
1764560157.358566,2454,668731.9375
1764560157.4716492,2456,691622.625
1764560157.759996,2461,718436.125
1764560159.1908085,2486,663826.125
1764560159.2468376,2487,746708.3125
1764560159.8097332,2497,690149.0
1764560159.92224,2499,630504.0625
1764560160.207984,2504,640261.625
1764560161.0062618,2518,726368.6875
1764560161.348067,2524,706929.9375
1764560161.85792,2533,656337.1875
1764560162.7140877,2548,637661.0625
1764560163.0542092,2554,695467.375
1764560170.775835,2686,693384.0
1764560171.794889,2704,634651.3125
1764560173.8959255,2741,673013.375
1764560174.6958344,2755,735868.75
1764560176.7082584,2790,719629.0
1764560183.0285392,2897,648527.125
1764560187.0623884,2968,703648.625
1764560187.5146601,2976,715503.6875
1764560189.7788517,3012,693462.1875
1764560191.307734,3039,752568.75
1764560191.4780369,3042,676538.625
1764560194.7732644,3100,657392.1875
1764560198.3064957,3162,684926.5
1764560200.2333312,3196,631458.0
1764560200.2893968,3197,666878.4375
1764560202.4670234,3231,621866.375
1764560203.03727,3241,643495.8125
1764560203.264878,3245,647329.0
1764560203.3786511,3247,606699.75
1764560203.435715,3248,714197.625
1764560206.728376,3306,616859.4375
1764560209.1497762,3346,621466.875
1764560210.9112637,3377,599596.875
1764560212.6589398,3404,803745.375
1764560212.9427931,3409,655476.25
1764560214.1937284,3431,609948.625
1764560215.270769,3450,648828.0625
1764560216.114755,3465,637153.5625
1764560217.0189228,3481,603754.6875
1764560224.0452645,3601,643211.75
1764560225.061578,3619,664109.9375
1764560225.1749952,3621,630133.75
1764560227.2105904,3657,568028.875
1764560228.0004425,3671,588261.6875
1764560231.1700227,3727,618008.1875
1764560231.3965795,3731,622775.625
1764560232.0220752,3742,580308.625
1764560234.979959,3794,625256.375
1764560236.4192977,3815,593388.75
1764560236.7048538,3820,593446.0625
1764560236.817857,3822,664502.0
1764560237.3877363,3832,579388.1875
1764560239.2584388,3865,616358.5625
1764560239.946698,3877,608425.0625
1764560242.891639,3929,569205.625
1764560244.4760773,3957,621258.375
1764560246.07875,3985,672096.5625
1764560248.4783952,4023,610825.125
1764560249.104671,4034,637108.0625
1764560249.277713,4037,659157.8125
1764560252.497079,4094,616787.875
1764560252.7780967,4099,593448.75
1764560253.4011354,4110,569693.0
1764560257.567382,4183,688105.8125
1764560258.253667,4195,604657.0
1764560258.3686988,4197,623768.125
1764560258.8653855,4202,619262.3125
1764560258.9218512,4203,745590.5
1764560260.344778,4228,623065.5625
1764560260.6265585,4233,626146.3125
1764560260.796064,4236,554057.8125
1764560262.3854222,4264,580040.375
1764560262.5546823,4267,584779.9375
1764560264.7113125,4305,611490.5
1764560265.4483495,4318,579837.5625
1764560265.5610406,4320,687204.125
1764560270.3838146,4401,601442.5625
1764560272.2609136,4434,638879.25
1764560275.7734673,4493,625223.3125
1764560276.7357142,4510,559506.625
1764560277.925411,4531,621310.0
1764560280.6651714,4579,615801.125
1764560280.8346267,4582,562360.375
1764560283.7173812,4629,586963.5
1764560285.7583199,4665,607652.625
1764560285.9847977,4669,588843.25
1764560286.4467413,4677,559856.875
1764560288.5477004,4714,602527.5
1764560288.8325264,4719,641169.375
1764560290.6511233,4751,562640.75
1764560291.10651,4759,548829.5
1764560292.8052227,4789,639827.0
1764560293.7030756,4801,654023.0625
1764560293.817005,4803,587354.625
1764560295.9824076,4841,637357.9375
1764560296.6622443,4853,768812.125
1764560299.0478723,4895,550153.3125
1764560302.9048803,4963,603966.25
1764560303.4134471,4972,584682.875
1764560303.5827076,4975,537403.8125
1764560308.0957482,5051,554333.5625
1764560308.208965,5053,774113.625
1764560308.2666352,5054,530173.0625
1764560311.264547,5107,692891.25
1764560312.849951,5135,582426.6875
1764560316.8077793,5201,545199.875
1764560319.0125809,5240,551375.3125
1764560324.1020956,5330,562753.125
1764560325.0087001,5346,599084.8125
1764560325.8050635,5360,579506.625
1764560329.5299945,5421,562241.375
1764560330.7820928,5443,542778.125
1764560334.9194987,5516,585969.0
1764560335.0327973,5518,541816.0
1764560336.8439324,5550,596347.0625
1764560338.353092,5574,557691.375
1764560339.149077,5588,606244.3125
1764560341.802285,5631,570899.1875
1764560343.5098076,5661,547018.0
1764560343.7362826,5665,602252.25
1764560344.5846076,5680,617306.0
1764560346.9022772,5721,555516.4375
1764560347.0713558,5724,618430.375
1764560350.0748332,5777,547658.6875
1764560352.097356,5809,607304.5625
1764560353.0604875,5826,556404.0
1764560353.2305474,5829,528192.0
1764560355.1673098,5863,590549.75
1764560355.2814832,5865,586658.0625
1764560355.6778526,5872,522787.34375
1764560357.7120051,5908,581339.1875
1764560358.897632,5929,606175.375
1764560360.2694676,5953,552899.75
1764560360.5563562,5958,582552.0
1764560360.8964758,5964,621826.3125
1764560362.428434,5991,536358.875
1764560363.8005884,6011,535653.75
1764560364.0824032,6016,513795.75
1764560364.9322724,6031,521243.5625
1764560365.214668,6036,532623.3125
1764560367.6540437,6079,555121.3125
1764560370.0933058,6122,561615.3125
1764560370.6594915,6132,578159.8125
1764560373.51994,6182,558663.25
1764560374.812235,6201,601660.25
1764560375.547924,6214,640813.75
1764560375.885944,6220,556247.9375
1764560376.621403,6233,561606.5
1764560379.8649588,6290,589817.4375
1764560381.17013,6313,672206.8125
1764560381.452659,6318,547412.0
1764560382.8115165,6342,561891.75
1764560384.0665877,6364,564853.125
1764560384.803377,6377,526378.25
1764560386.378356,6401,545295.125
1764560391.827457,6497,548130.3125
1764560392.0569289,6501,536655.1875
1764560393.193064,6521,524397.875
1764560396.2618608,6575,527909.375
1764560396.8335078,6585,572590.3125
1764560398.1565297,6604,576957.9375
1764560401.21723,6658,534481.625
1764560401.727086,6667,523687.3125
1764560402.4103625,6679,578933.3125
1764560402.5817878,6682,654688.625
1764560403.575656,6697,568174.4375
1764560403.7455378,6700,495562.59375
1764560404.4339216,6712,564137.0625
1764560405.971061,6739,576181.8125
1764560406.2045143,6743,521564.25
1764560406.8307734,6754,582091.375
1764560411.5329762,6833,514106.84375
1764560412.3264582,6847,532892.8125
1764560412.781274,6855,566741.0
1764560413.6373174,6870,542638.8125
1764560417.3248777,6935,520953.4375
1764560419.140515,6967,520076.0625
1764560420.6207933,6993,543552.125
1764560422.0739675,7015,497120.0625
1764560427.2719927,7107,534041.75
1764560427.7259676,7115,483944.5
1764560429.025362,7138,590413.8125
1764560430.0399778,7156,531484.1875
1764560433.6985211,7217,540856.0
1764560435.4533534,7248,525666.0625
1764560438.4584072,7301,527325.5
1764560439.081974,7312,569006.625
1764560440.1030302,7330,532853.125
1764560440.6674662,7340,549530.0625
1764560440.7240252,7341,539970.875
1764560441.797266,7360,538549.5
1764560443.1108134,7383,492300.9375
1764560444.3981934,7402,505502.1875
1764560446.6001086,7441,647729.0625
1764560446.770618,7444,526956.5
1764560447.1670618,7451,489936.4375
1764560447.7346797,7461,546964.8125
1764560447.9070792,7464,535159.875
1764560448.7555237,7479,501420.0625
1764560450.623859,7512,491530.875
1764560451.6963937,7531,501257.84375
1764560456.4216173,7610,532934.3125
1764560458.3974507,7645,513406.59375
1764560459.3618882,7662,560733.0625
1764560460.2135994,7677,594909.375
1764560460.8360898,7688,526931.0625
1764560461.182659,7694,520252.6875
1764560462.5975685,7719,502113.03125
1764560463.165131,7729,528306.625
1764560464.183034,7747,506851.4375
1764560464.9765413,7761,569822.5625
1764560466.1114898,7781,552472.5
1764560466.5656936,7789,565865.375
1764560467.2739427,7799,505344.5
1764560469.4741623,7834,530271.0
1764560469.7581124,7839,523991.125
1764560473.2303586,7900,499810.09375
1764560473.2896216,7901,520872.875
1764560475.111382,7933,502328.28125
1764560478.4587018,7992,570300.4375
1764560480.6540523,8027,552613.5625
1764560481.2749157,8038,518397.53125
1764560481.956438,8050,494331.71875
1764560482.9286132,8067,513558.9375
1764560489.3929648,8181,529791.375
1764560489.622311,8185,589713.125
1764560490.423129,8199,472006.75
1764560491.616077,8216,654320.875
1764560491.958545,8222,512428.625
1764560494.3342195,8264,520820.28125
1764560495.2392478,8280,540412.875
1764560495.8605437,8291,508591.78125
1764560497.954275,8328,525579.8125
1764560498.2409327,8333,528136.125
1764560498.3536665,8335,494294.46875
1764560498.6936212,8341,499127.0625
1764560499.9958353,8364,489905.625
1764560500.283734,8369,520506.625
1764560500.7965925,8378,496670.5
1764560506.1131353,8468,525864.75
1764560506.283,8471,515009.9375
1764560507.8601415,8499,502768.9375
1764560508.143347,8504,550519.5
1764560508.4253948,8509,531401.3125
1764560511.7009888,8567,521028.96875
1764560513.169094,8593,509198.1875
1764560513.8934598,8602,502083.25
1764560515.7631836,8635,514165.1875
1764560515.8191679,8636,532980.25
1764560516.3316252,8645,544182.9375
1764560518.4933007,8683,541785.125
1764560518.9513125,8691,487917.46875
1764560519.2394543,8696,511394.4375
1764560523.721934,8775,579696.625
1764560525.4798708,8802,517773.78125
1764560526.496809,8820,499294.03125
1764560526.6652746,8823,549971.4375
1764560527.8479204,8844,516943.75
1764560528.4677117,8855,511310.8125
1764560529.820189,8879,519106.75
1764560530.2158096,8886,565235.6875
1764560531.1766272,8903,501063.40625
1764560531.2888489,8905,473878.5625
1764560531.4579144,8908,515998.90625
1764560532.7992384,8929,498940.5625
1764560533.19897,8936,591429.0625
1764560534.5194187,8959,525297.625
1764560535.4942489,8976,484366.75
1764560536.5149255,8994,500305.4375
1764560536.86172,9000,515484.125
1764560537.6911829,9010,498902.0625
1764560538.7714024,9029,493650.875
1764560540.3092473,9056,501597.625
1764560540.7615855,9064,484942.9375
1764560541.9490967,9085,506523.625
1764560545.9537997,9156,545637.4375
1764560550.2091715,9227,517343.40625
1764560550.6040986,9234,584096.1875
1764560552.1377754,9261,491567.59375
1764560553.3256423,9282,480319.65625
1764560554.795641,9308,502960.75
1764560555.3103251,9317,533373.6875
1764560557.1301537,9349,567065.75
1764560558.324277,9370,495004.1875
1764560560.9974597,9413,497312.75
1764560561.1673691,9416,486646.78125
1764560562.3038054,9436,478231.6875
1764560562.7017996,9443,497109.8125
1764560564.1695106,9469,490006.28125
1764560568.1351311,9539,520535.9375
1764560568.6426578,9548,470382.21875
1764560569.0400543,9555,500871.34375
1764560569.7739832,9568,531442.3125
1764560571.0246234,9590,487726.90625
1764560571.8891153,9601,528112.4375
1764560573.4261622,9628,471732.59375
1764560574.7831576,9652,505142.25
1764560575.121437,9658,525266.25
1764560576.4184408,9681,538129.75
1764560577.4370553,9699,478170.625
1764560581.400171,9769,514476.875
1764560584.1500108,9813,494994.3125
1764560585.7328663,9841,469078.8125
1764560585.9035983,9844,485547.0625
1764560588.1686347,9884,509951.90625
1764560589.526425,9908,464617.65625
1764560593.2146897,9973,491419.3125
1764560598.0375319,10051,507624.125
1764560598.3232105,10056,494543.375
1764560598.4920156,10059,564946.6875
1764560599.9651375,10085,543512.375
1764560601.269784,10108,573261.0
1764560601.608756,10114,463059.1875
1764560602.457392,10129,561941.5625
1764560603.3686123,10145,552337.625
1764560604.7278752,10169,497175.40625
1764560605.6894655,10186,522030.125
1764560609.9748228,10257,543418.75
1764560611.1133888,10277,581935.0
1764560611.511752,10284,485636.8125
1764560611.7937784,10289,533391.0
1764560617.919285,10397,527115.4375
1764560618.0895007,10400,480904.03125
1764560619.4986439,10421,483878.8125
1764560619.781816,10426,474430.875
1764560622.2147202,10469,486494.8125
1764560622.836203,10480,461682.3125
1764560623.3986106,10490,537450.875
1764560623.623316,10494,501321.9375
1764560625.2615588,10523,493670.65625
1764560625.7690299,10532,502785.03125
1764560627.0733714,10555,512022.75
1764560627.129827,10556,458703.0625
1764560629.560086,10599,506684.46875
1764560630.2864804,10608,486722.625
1764560631.262382,10625,511785.53125
1764560631.553739,10630,571360.9375
1764560632.0650787,10639,494044.875
1764560632.5164678,10647,504353.65625
1764560632.9683504,10655,499195.75
1764560633.935852,10672,495078.46875
1764560636.201285,10712,679626.0
1764560638.288733,10749,477537.28125
1764560638.7975643,10758,505794.0
1764560638.8535042,10759,497412.4375
1764560640.0984042,10781,454828.125
1764560640.496488,10788,486770.15625
1764560642.303852,10816,509345.59375
1764560642.8824651,10826,476146.9375
1764560643.1653545,10831,521167.03125
1764560643.8034198,10842,481596.3125
1764560644.317316,10851,469056.5625
1764560645.109171,10865,462960.8125
1764560647.2762268,10903,541863.4375
1764560647.4458914,10906,489699.125
1764560649.3889189,10940,520193.65625
1764560649.6148782,10944,532511.75
1764560650.9149745,10967,499048.75
1764560651.2553825,10973,479996.75
1764560651.3691185,10975,493426.8125
1764560653.8807642,11015,567253.875
1764560654.2216005,11021,480386.75
1764560654.3355663,11023,484474.5
1764560654.9678354,11034,573421.0
1764560655.2509856,11039,490515.25
1764560656.0423095,11053,473433.9375
1764560656.5534441,11062,564422.0
1764560657.4598901,11078,501168.5
1764560658.870684,11103,520383.90625
1764560659.9396925,11122,474113.9375
1764560660.4485903,11131,458133.75
1764560661.6078513,11149,468888.625
1764560663.1365578,11176,528110.3125
1764560664.4443986,11199,510283.09375
1764560664.787374,11201,504687.15625
1764560664.844458,11202,502408.3125
1764560668.2109115,11261,479928.125
1764560668.3810198,11264,503130.34375
1764560668.8875835,11273,452157.4375
1764560671.0405738,11311,462054.0625
1764560673.9336617,11362,531021.6875
1764560677.4321446,11420,476355.90625
1764560679.472965,11456,565439.25
1764560680.4347126,11473,518438.75
1764560681.565837,11493,461173.5
1764560683.1578445,11521,461644.375
1764560683.3272974,11524,561922.8125
1764560683.8346992,11533,504374.375
1764560684.8023608,11550,504285.53125
1764560685.2527447,11558,547615.5625
1764560685.7625935,11567,472741.5
1764560687.522789,11598,520558.6875
1764560689.9464426,11637,479043.03125
1764560690.6293473,11649,477117.84375
1764560691.3184521,11661,480395.5625
1764560691.9435656,11672,456688.90625
1764560692.738307,11686,450460.4375
1764560692.8521082,11688,483381.0
1764560694.8895767,11724,435224.25
1764560696.9270413,11760,511531.25
1764560698.453829,11787,500217.5625
1764560699.5504045,11802,496097.0
1764560701.2505066,11832,523979.84375
1764560702.6097698,11856,518548.03125
1764560703.628746,11874,510287.5
1764560707.026496,11934,491865.75
1764560707.7603617,11947,530167.1875
1764560707.8733447,11949,548061.75
1764560709.0631943,11970,510261.5
1764560709.344669,11975,518360.5
1764560710.138385,11989,490859.0
1764560710.7044225,11999,502564.15625
1764560711.202407,12004,494810.5
1764560711.5987005,12011,477122.8125
1764560712.6757977,12030,446379.5625
1764560713.3545656,12042,473344.4375
1764560718.8456154,12139,474943.125
1764560719.695286,12154,476445.59375
1764560720.3166075,12165,450562.125
1764560720.5418658,12169,503458.5625
1764560721.4466636,12185,462864.875
1764560723.532587,12218,492899.5
1764560724.0459933,12227,454179.21875
1764560727.8209379,12291,456144.53125
1764560727.9912217,12294,525471.625
1764560728.897143,12310,502638.125
1764560733.8128831,12397,459175.625
1764560734.5412006,12406,500603.5
1764560736.291794,12437,452850.46875
1764560737.5408094,12459,457308.1875
1764560738.7837288,12481,476929.875
1764560742.47038,12546,447199.375
1764560742.9237568,12554,513180.5625
1764560745.3604984,12597,498528.03125
1764560747.2542505,12626,519923.40625
1764560749.8636174,12672,475571.90625
1764560751.4486253,12700,483755.46875
1764560754.8052726,12759,475200.75
1764560755.7128634,12775,502140.125
1764560757.6847684,12806,530814.625
1764560759.326303,12835,473943.59375
1764560760.742649,12860,464621.8125
1764560761.0236773,12865,506245.8125
1764560761.7576303,12878,479796.9375
1764560762.82792,12897,495737.59375
1764560765.1947644,12939,463952.125
1764560765.2515695,12940,487549.6875
1764560766.3810942,12960,492660.5625
1764560769.8820505,13018,482222.5625
1764560770.8525126,13035,498031.0625
1764560772.3882072,13062,544964.1875
1764560772.4439628,13063,464124.5
1764560772.895741,13071,505793.53125
1764560773.5729856,13083,443217.375
1764560774.2553864,13095,465509.9375
1764560775.1161234,13110,479360.0
1764560775.3436618,13114,469508.03125
1764560776.3156078,13131,462849.40625
1764560778.3535855,13167,466511.34375
1764560779.2026453,13182,438959.5625
1764560779.7766116,13192,496043.59375
1764560779.9461787,13195,449337.9375
1764560780.8401835,13207,510865.5
1764560780.8974004,13208,462080.65625
1764560781.1244454,13212,440095.53125
1764560782.717489,13240,477325.03125
1764560784.1939344,13266,451377.1875
1764560786.049779,13299,510153.125
1764560786.898282,13314,531037.375
1764560788.9275517,13350,565038.875
1764560792.2895374,13403,428454.40625
1764560792.5154998,13407,471457.8125
1764560793.6514053,13427,458672.75
1764560796.4545271,13476,527793.75
1764560798.0981438,13505,474830.0
1764560800.4742126,13547,492035.125
1764560803.3602996,13598,491259.53125
1764560804.4196126,13613,453562.96875
1764560804.8699546,13621,480898.5625
1764560805.2125287,13627,471096.8125
1764560808.0589967,13677,435365.1875
1764560808.2300823,13680,469158.5
1764560808.4006205,13683,470168.5625
1764560809.136545,13696,449929.84375
1764560810.6843097,13723,479178.3125
1764560812.0932832,13748,444991.59375
1764560812.4869292,13755,492124.96875
1764560813.7275949,13777,490485.5625
1764560815.8624833,13811,526907.375
1764560817.8534987,13846,494077.5
1764560819.1729472,13869,476570.28125
1764560819.3433056,13872,483872.625
1764560820.0756636,13885,461717.125
1764560823.081343,13938,491822.0625
1764560823.13678,13939,448288.46875
1764560824.217061,13958,474774.3125
1764560824.3859303,13961,466449.0
1764560824.8969767,13970,481695.6875
1764560824.9531746,13971,496520.6875
1764560825.2944913,13977,502548.125
1764560826.4325392,13997,508804.8125
1764560826.546334,13999,471605.84375
1764560831.4119272,14081,461395.3125
1764560831.7522533,14087,472038.8125
1764560835.9980552,14162,485353.875
1764560839.6375456,14222,492914.25
1764560839.9757931,14228,488262.4375
1764560841.282006,14251,454364.5625
1764560843.3784912,14288,465486.75
1764560843.4342713,14289,467240.6875
1764560843.7726166,14295,476428.90625
1764560844.2812686,14304,467643.875
1764560845.2428284,14321,484157.625
1764560845.919444,14333,503438.375
1764560846.2644916,14339,437582.09375
1764560847.3985171,14359,496882.25
1764560849.604477,14398,503105.09375
1764560852.6399345,14448,476372.9375
1764560854.0190935,14472,555492.3125
1764560855.4689178,14495,460128.6875
1764560857.5027876,14531,433103.5625
1764560858.8638387,14555,447006.9375
1764560859.034424,14558,472829.65625
1764560863.557831,14633,431706.0
1764560863.9010546,14639,461943.25
1764560865.6338882,14669,451950.125
1764560866.1458554,14678,460827.96875
1764560866.372444,14682,459566.625
1764560866.71174,14688,442718.96875
1764560870.0672338,14747,620901.8125
1764560871.9371486,14780,510980.90625
1764560871.9930577,14781,449844.4375
1764560872.44484,14789,435439.71875
1764560872.6711917,14793,449315.25
1764560873.842478,14810,446739.40625
1764560874.1828768,14816,668270.0
1764560874.4095564,14820,485640.6875
1764560875.956032,14847,491620.875
1764560877.4968903,14874,545041.0
1764560878.5650165,14893,456524.15625
1764560880.3676734,14925,469965.78125
1764560880.4248424,14926,466913.5625
1764560880.4805377,14927,452037.40625
1764560881.8345783,14951,463898.40625
1764560886.3885183,15028,461937.0625
1764560889.98604,15091,430703.53125
1764560892.368097,15133,425215.40625
1764560892.595103,15137,454897.9375
1764560895.0915985,15181,461159.5625
1764560896.1673467,15200,498945.71875
1764560898.468401,15237,455348.5
1764560900.178528,15267,484708.65625
1764560900.5765612,15274,478983.125
1764560901.1422734,15284,463053.5625
1764560903.4466894,15325,454795.21875
1764560904.4044588,15342,430122.625
1764560904.7406378,15348,455127.96875
1764560905.1341667,15355,521992.96875
1764560908.0008063,15402,442074.875
1764560908.2843874,15407,540242.25
1764560909.1941018,15423,472252.0625
1764560909.5350294,15429,426782.09375
1764560910.1032922,15439,465543.6875
1764560911.1281343,15457,430254.375
1764560912.107349,15474,516370.90625
1764560912.2214053,15476,454300.78125
1764560914.040519,15508,432931.0625
1764560915.7982092,15539,438206.25
1764560918.467834,15586,521851.125
1764560919.29399,15598,473328.78125
1764560920.1329718,15609,433584.1875
1764560925.6071527,15704,432739.96875
1764560927.706553,15741,474362.0625
1764560929.0710745,15765,447234.625
1764560929.5836658,15774,439464.875
1764560929.9326885,15780,463892.125
1764560930.801721,15795,469930.46875
1764560932.7909737,15826,451894.0
1764560932.961503,15829,441922.6875
1764560934.0408661,15848,457963.0625
1764560935.1253293,15867,463050.6875
1764560941.5713856,15980,434438.625
1764560942.0276105,15988,475747.84375
1764560942.3685126,15994,460288.1875
1764560943.947359,16018,459416.3125
1764560946.1671662,16057,446405.65625
1764560947.7124004,16084,490318.0
1764560948.3986034,16096,464171.28125
1764560949.5993855,16117,448525.8125
1764560952.9591224,16176,446361.875
1764560953.7045615,16189,466485.5625
1764560954.2722182,16199,464469.96875
1764560954.7165065,16203,456867.125
1764560957.3944304,16250,431799.5625
1764560961.51616,16322,498167.875
1764560962.7878,16344,414764.3125
1764560963.0223079,16348,473533.3125
1764560963.1912796,16351,487970.5
1764560963.7585685,16361,469067.15625
1764560964.8895679,16381,449681.0
1764560966.5762475,16407,434886.1875
1764560968.4990034,16441,446027.65625
1764560969.0104563,16450,445721.71875
1764560972.198398,16506,449329.8125
1764560975.2667923,16560,437439.875
1764560976.7410386,16586,433242.5625
1764560977.0244951,16591,423214.09375
1764560981.2744722,16662,455281.65625
1764560981.503524,16666,488811.75
1764560983.319594,16698,498121.25
1764560986.2667575,16747,430898.375
1764560987.4112737,16767,447635.21875
1764560989.2322576,16799,445691.875
1764560990.019516,16809,436637.96875
1764560990.0768726,16810,457736.09375
1764560991.5039463,16835,517249.09375
1764560992.0184445,16844,487329.6875
1764560992.8156452,16858,480325.75
1764560995.206365,16900,452918.75
1764560996.631716,16925,442926.8125
1764561000.9350955,17000,423163.15625
1764561004.9602933,17067,415170.0
1764561006.7341635,17098,424070.875
1764561008.669763,17132,436691.625
1764561008.7260866,17133,437223.875
1764561009.9752991,17155,467521.625
1764561012.144349,17193,444140.90625
1764561012.4324472,17198,508207.375
1764561012.9259286,17203,430094.90625
1764561015.0242314,17240,424976.78125
1764561015.4767573,17248,431698.1875
1764561016.2738023,17262,570889.25
1764561016.8957884,17273,444584.59375
1764561017.9188678,17291,459427.90625
1764561018.031636,17293,488649.59375
1764561019.3357944,17316,520154.9375
1764561019.3921468,17317,439489.6875
1764561019.4491348,17318,500841.3125
1764561019.6191344,17321,455778.875
1764561020.704368,17340,462207.15625
1764561022.697301,17375,469747.59375
1764561023.6603668,17392,416625.25
1764561024.6079714,17405,435140.0
1764561024.6647394,17406,447899.75
1764561025.8563368,17427,441033.8125
1764561026.4276,17437,433650.59375
1764561026.8903725,17445,472742.71875
1764561027.4586895,17455,439264.75
1764561030.2363226,17504,486139.28125
1764561030.6898162,17512,458468.03125
1764561030.918934,17516,472335.125
1764561032.501693,17544,441918.3125
1764561033.294953,17558,502792.375
1764561033.6349976,17564,460126.5625
1764561034.4327738,17578,416799.375
1764561034.9416394,17587,439936.65625
1764561035.3384674,17594,463723.53125
1764561035.3947291,17595,449872.9375
1764561035.62094,17599,444896.875
1764561037.247657,17624,465918.8125
1764561037.811806,17634,418413.90625
1764561038.0409153,17638,460914.03125
1764561038.9497945,17654,405011.5
1764561039.7417905,17668,417370.0625
1764561041.7969122,17704,467127.375
1764561042.248701,17712,491434.8125
1764561042.8691382,17723,437273.71875
1764561045.6440964,17772,513334.625
1764561045.7003295,17773,515645.40625
1764561045.9848347,17778,447523.9375
1764561047.7371256,17805,450173.5
1764561050.037242,17843,490233.6875
1764561056.3743682,17954,440598.15625
1764561056.8885036,17963,389240.625
1764561057.7992692,17979,496147.40625
1764561057.9704132,17982,429989.1875
1764561058.480792,17991,435389.8125
1764561060.287685,18019,464880.25
1764561062.2187977,18053,465501.6875
1764561062.2784154,18054,429168.3125
1764561062.7884612,18063,430544.6875
1764561062.958067,18066,425217.25
1764561065.1897688,18105,447264.5625
1764561066.6124575,18130,450384.0625
1764561067.464194,18145,494237.875
1764561067.577494,18147,477932.9375
1764561068.0343306,18155,442879.5
1764561068.9539616,18171,447313.625
1764561070.0892537,18191,445125.59375
1764561071.6804676,18215,448911.40625
