Wall time,Step,Value
1764556498.4266696,1854,683545.6875
1764556499.0939143,1867,632005.5625
1764556499.2472808,1870,695468.5
1764556499.6593404,1878,627387.625
1764556501.7084024,1918,634954.5
1764556502.5821793,1935,662903.1875
1764556503.093009,1945,644882.9375
1764556503.2502997,1948,743622.0
1764556506.2232323,2002,677523.25
1764556506.8365872,2014,663398.625
1764556508.0144165,2037,649358.0625
1764556510.1176538,2078,696851.6875
1764556510.5266838,2086,718485.6875
1764556510.731616,2090,655295.5
1764556511.0920484,2097,648944.375
1764556515.7401035,2188,611330.4375
1764556515.9452043,2192,673289.8125
1764556516.3537958,2200,626239.375
1764556517.1765718,2212,634925.875
1764556518.3463984,2232,614563.5625
1764556518.603078,2237,602145.125
1764556518.6550791,2238,666380.875
1764556519.6845672,2258,600611.5
1764556519.939078,2263,609624.25
1764556522.249531,2308,643181.125
1764556522.86596,2320,644179.1875
1764556524.1960747,2346,592761.0
1764556524.6536672,2355,686494.4375
1764556526.4427223,2390,621350.5
1764556526.4930449,2391,639625.0
1764556526.5949306,2393,597962.8125
1764556529.0647218,2437,653626.1875
1764556529.9309266,2454,747827.5
1764556530.0331533,2456,898410.625
1764556530.2882965,2461,707154.25
1764556531.5688837,2486,640971.0
1764556531.6195993,2487,738771.375
1764556532.128437,2497,619584.9375
1764556532.230529,2499,581823.75
1764556532.4887938,2504,629171.1875
1764556533.202346,2518,581206.875
1764556533.509117,2524,636202.875
1764556533.9677536,2533,639548.0625
1764556534.7333846,2548,621839.0
1764556535.03792,2554,579950.8125
1764556542.0155437,2686,579197.5625
1764556542.9372501,2704,620246.375
1764556544.8322334,2741,585855.125
1764556545.5496714,2755,590628.375
1764556547.346235,2790,574180.5
1764556553.0386527,2897,604290.125
1764556556.671593,2968,634808.5
1764556557.0820348,2976,599020.5
1764556559.1382167,3012,558034.375
1764556560.5182436,3039,599395.25
1764556560.6727185,3042,644511.8125
1764556563.6523757,3100,581398.125
1764556566.826117,3162,576018.375
1764556568.5679352,3196,561089.625
1764556568.6185899,3197,548234.75
1764556570.567662,3231,629949.875
1764556571.0795972,3241,570562.125
1764556571.2844222,3245,566573.9375
1764556571.3863766,3247,573855.8125
1764556571.4377534,3248,612477.5625
1764556574.412651,3306,568355.625
1764556576.612478,3346,541239.0
1764556578.197504,3377,628829.125
1764556579.7853098,3404,550356.25
1764556580.0429487,3409,614217.125
1764556581.1682057,3431,597187.5
1764556582.1408002,3450,558569.25
1764556582.905675,3465,547607.375
1764556583.7231195,3481,566343.4375
1764556590.0689979,3601,609509.0
1764556590.9958322,3619,575466.125
1764556591.09817,3621,511523.53125
1764556592.9335275,3657,561865.875
1764556593.64985,3671,600678.875
1764556596.514724,3727,588990.125
1764556596.7202742,3731,568349.0
1764556597.2845936,3742,556134.0
1764556599.9502127,3794,530406.375
1764556601.2312915,3815,549968.5
1764556601.4872086,3820,573058.6875
1764556601.589615,3822,568385.0
1764556602.1038413,3832,566083.5625
1764556603.7954795,3865,594518.5
1764556604.4116,3877,602743.9375
1764556607.0742433,3929,575340.25
1764556608.5030692,3957,554078.5
1764556609.9383276,3985,556646.75
1764556612.100328,4023,569007.0625
1764556612.663641,4034,534876.75
1764556612.8158913,4037,598760.875
1764556615.7302258,4094,543929.3125
1764556615.9849157,4099,555839.75
1764556616.546446,4110,513144.625
1764556620.293561,4183,538121.375
1764556620.9119632,4195,556969.75
1764556621.014217,4197,577323.9375
1764556621.4868493,4202,556738.25
1764556621.5373409,4203,519530.1875
1764556622.8199396,4228,613637.375
1764556623.0748382,4233,492461.59375
1764556623.2277558,4236,532825.5
1764556624.6632125,4264,527137.1875
1764556624.8164167,4267,528312.0625
1764556626.765522,4305,562855.625
1764556627.432646,4318,552947.375
1764556627.5343502,4320,574618.625
1764556631.8886366,4401,577270.375
1764556633.5807612,4434,527741.3125
1764556636.7378862,4493,616342.875
1764556637.6075888,4510,540619.25
1764556638.6827152,4531,504516.125
1764556641.1363013,4579,533891.9375
1764556641.290595,4582,516358.96875
1764556643.8960679,4629,681676.125
1764556645.7464435,4665,531944.375
1764556645.9525132,4669,518367.65625
1764556646.3639545,4677,527023.5
1764556648.2531085,4714,510485.0
1764556648.5069683,4719,538055.5
1764556650.1390018,4751,582913.625
1764556650.5474527,4759,625690.8125
1764556652.0823846,4789,566848.75
1764556652.897996,4801,521274.28125
1764556653.000438,4803,601846.0
1764556654.93594,4841,508737.84375
1764556655.5500033,4853,545242.0625
1764556657.6981654,4895,554027.125
1764556661.1785212,4963,516228.75
1764556661.6383696,4972,645511.0
1764556661.7910805,4975,479986.625
1764556665.8761654,5051,486571.0
1764556665.9788482,5053,503029.59375
1764556666.030493,5054,562277.875
1764556668.738455,5107,508150.375
1764556670.1784074,5135,541164.6875
1764556673.7592237,5201,499438.5
1764556675.7524843,5240,483075.65625
1764556680.3674324,5330,525094.5
1764556681.1908488,5346,532850.4375
1764556681.910019,5360,509030.375
1764556685.2476609,5421,527984.1875
1764556686.3811617,5443,481579.90625
1764556690.1043684,5516,492360.1875
1764556690.207086,5518,517845.9375
1764556691.8470876,5550,481000.8125
1764556693.2244449,5574,505674.0
1764556693.9444423,5588,555303.375
1764556696.3574746,5631,547693.5
1764556697.90012,5661,488614.6875
1764556698.1038792,5665,512104.9375
1764556698.8668163,5680,470762.6875
1764556700.9516814,5721,480475.09375
1764556701.105608,5724,540705.125
1764556703.814919,5777,487562.5
1764556705.6632478,5809,534447.5
1764556706.531944,5826,470163.375
1764556706.685116,5829,481426.46875
1764556708.425258,5863,488621.21875
1764556708.5276039,5865,460910.71875
1764556708.885937,5872,480311.1875
1764556710.7184026,5908,499728.375
1764556711.7940536,5929,476865.46875
1764556713.0191905,5953,536864.375
1764556713.276457,5958,482027.25
1764556713.5811892,5964,558536.5
1764556714.959802,5991,483608.625
1764556716.1878216,6011,477933.78125
1764556716.443853,6016,476153.78125
1764556717.211468,6031,516485.9375
1764556717.467247,6036,524788.25
1764556719.6627645,6079,539142.25
1764556721.8559232,6122,493759.0625
1764556722.3663144,6132,542574.875
1764556724.9130762,6182,487330.8125
1764556726.085953,6201,482451.0
1764556726.753561,6214,462995.53125
1764556727.0617394,6220,498722.5625
1764556727.7236006,6233,482335.59375
1764556730.6397622,6290,477577.65625
1764556731.8185484,6313,456221.6875
1764556732.0751362,6318,502117.0625
1764556733.303016,6342,511123.90625
1764556734.4251957,6364,495923.1875
1764556735.0895507,6377,502130.59375
1764556736.5193305,6401,463237.0
1764556741.4385495,6497,485399.125
1764556741.6425078,6501,531030.9375
1764556742.6699336,6521,459679.3125
1764556745.4337635,6575,469519.40625
1764556745.9436467,6585,448817.75
1764556747.1178725,6604,467078.125
1764556749.8707566,6658,512603.5625
1764556750.3328154,6667,484130.75
1764556750.9474,6679,478354.4375
1764556751.1030185,6682,547359.1875
1764556752.0149202,6697,472653.90625
1764556752.1674776,6700,457404.5625
1764556752.7799313,6712,474057.4375
1764556754.1660826,6739,498842.65625
1764556754.3703299,6743,503614.46875
1764556754.9329207,6754,479152.8125
1764556759.1830595,6833,514461.625
1764556759.9010963,6847,462871.1875
1764556760.3100817,6855,481628.0625
1764556761.0727262,6870,491015.6875
1764556764.4071028,6935,492322.0625
1764556766.0480912,6967,525413.125
1764556767.3773966,6993,504161.8125
1764556768.7029173,7015,515047.8125
1764556773.408234,7107,455800.71875
1764556773.8160982,7115,469319.1875
1764556774.9971778,7138,528168.8125
1764556775.916159,7156,451225.75
1764556779.2444434,7217,464050.125
1764556780.828978,7248,486597.03125
1764556783.5411108,7301,437622.6875
1764556784.1053402,7312,447671.625
1764556785.0274434,7330,419446.875
1764556785.5425587,7340,496072.6875
1764556785.593336,7341,442308.375
1764556786.5673447,7360,502298.5
1764556787.7488341,7383,510266.9375
1764556788.923094,7402,488561.125
1764556790.9166343,7441,473122.4375
1764556791.0707006,7444,526552.125
1764556791.4270842,7451,438387.6875
1764556791.9358547,7461,477847.125
1764556792.088873,7464,539649.6875
1764556792.8562915,7479,483481.4375
1764556794.545834,7512,476219.96875
1764556795.5136683,7531,445776.875
1764556799.7526023,7610,479090.1875
1764556801.5314424,7645,465101.5625
1764556802.4013207,7662,454437.875
1764556803.1659064,7677,424446.9375
1764556803.7276838,7688,433042.8125
1764556804.0344472,7694,435696.75
1764556805.3105938,7719,452819.59375
1764556805.8192303,7729,573424.875
1764556806.7381384,7747,490194.34375
1764556807.4523757,7761,485346.375
1764556808.473817,7781,444484.5
1764556808.8841949,7789,475850.78125
1764556809.5454333,7799,440650.4375
1764556811.5474017,7834,486534.71875
1764556811.8031492,7839,433912.625
1764556814.9231167,7900,514545.5625
1764556814.9741237,7901,510886.15625
1764556816.605527,7933,442664.9375
1764556819.617823,7992,470664.40625
1764556821.6184292,8027,506194.625
1764556822.183246,8038,516273.1875
1764556822.7970736,8050,477711.21875
1764556823.6696913,8067,450121.1875
1764556829.5059414,8181,446320.375
1764556829.710062,8185,440430.15625
1764556830.422215,8199,449664.59375
1764556831.4947488,8216,490646.6875
1764556831.8008428,8222,436991.59375
1764556833.9560587,8264,443499.75
1764556834.77261,8280,441814.5
1764556835.3300467,8291,461858.6875
1764556837.206846,8328,480713.40625
1764556837.4629805,8333,475330.5625
1764556837.5647259,8335,470684.1875
1764556837.8718026,8341,448846.8125
1764556839.0479631,8364,443650.90625
1764556839.3034441,8369,444683.8125
1764556839.7633927,8378,432999.75
1764556844.5404189,8468,412413.0
1764556844.6930535,8471,443169.8125
1764556846.1243794,8499,499132.0625
1764556846.378275,8504,564424.25
1764556846.6306922,8509,450741.125
1764556849.5676365,8567,438678.6875
1764556850.894925,8593,451232.9375
1764556851.5591161,8602,464779.375
1764556853.2353482,8635,471411.65625
1764556853.285529,8636,449769.59375
1764556853.7420075,8645,461550.28125
1764556855.682339,8683,415767.46875
1764556856.0907826,8691,456002.5625
1764556856.3480265,8696,492275.96875
1764556860.3701022,8775,490464.5625
1764556861.9770496,8802,488131.09375
1764556862.910964,8820,468896.8125
1764556863.066699,8823,442051.5625
1764556864.149986,8844,430152.09375
1764556864.7176979,8855,445710.4375
1764556865.9497807,8879,457209.1875
1764556866.3079245,8886,471729.375
1764556867.1758363,8903,429992.5625
1764556867.2800636,8905,494417.5625
1764556867.43486,8908,451242.40625
1764556868.6618328,8929,479315.90625
1764556869.0198898,8936,514141.8125
1764556870.1976357,8959,445139.375
1764556871.0679882,8976,467723.625
1764556871.9881992,8994,463527.03125
1764556872.2946365,9000,463589.1875
1764556873.0155554,9010,459145.625
1764556873.9905553,9029,460500.75
1764556875.3777454,9056,450954.65625
1764556875.7930777,9064,455074.6875
1764556876.8691752,9085,471419.09375
1764556880.5084999,9156,417583.84375
1764556884.3440788,9227,427892.8125
1764556884.6998885,9234,416408.875
1764556886.0724273,9261,496062.1875
1764556887.141181,9282,421312.125
1764556888.4645455,9308,436643.4375
1764556888.9242477,9317,444498.1875
1764556890.5578706,9349,441012.75
1764556891.6371472,9370,422126.8125
1764556894.0524938,9413,414257.28125
1764556894.206484,9416,459395.625
1764556895.2355022,9436,566408.1875
1764556895.5926206,9443,442479.5
1764556896.9230292,9469,446729.65625
1764556900.5068328,9539,502966.9375
1764556900.9680023,9548,435492.375
1764556901.326276,9555,457065.0625
1764556901.988588,9568,438110.5625
1764556903.1150012,9590,488971.0625
1764556903.8915968,9601,430602.4375
1764556905.2730992,9628,435262.5
1764556906.500881,9652,443048.84375
1764556906.8062217,9658,422742.375
1764556907.9805737,9681,451353.0625
1764556908.8988252,9699,475315.0625
1764556912.4789765,9769,421638.65625
1764556914.937853,9813,444705.9375
1764556916.3757374,9841,424170.40625
1764556916.5293674,9844,402316.875
1764556918.5761766,9884,391899.34375
1764556919.8034058,9908,447645.03125
1764556923.1272783,9973,406285.84375
1764556927.4880097,10051,484817.3125
1764556927.744118,10056,435327.03125
1764556927.8970194,10059,423198.15625
1764556929.2343485,10085,455279.5
1764556930.4144604,10108,412229.25
1764556930.7206917,10114,420104.1875
1764556931.4841485,10129,436016.0
1764556932.3013003,10145,420520.0
1764556933.5247126,10169,474402.65625
1764556934.393634,10186,455615.3125
1764556938.2494617,10257,393962.78125
1764556939.2756703,10277,432460.84375
1764556939.6332903,10284,525700.875
1764556939.8881927,10289,436596.3125
1764556945.4121907,10397,410176.6875
1764556945.5650904,10400,541301.625
1764556946.8440135,10421,422137.5625
1764556947.1003792,10426,505995.40625
1764556949.2889378,10469,423375.21875
1764556949.8514416,10480,406846.625
1764556950.3645468,10490,431188.5
1764556950.5694182,10494,427955.4375
1764556952.0578017,10523,421847.53125
1764556952.515475,10532,429815.3125
1764556953.693563,10555,434959.03125
1764556953.7449336,10556,431241.96875
1764556955.9444516,10599,424659.53125
1764556956.6098602,10608,426636.3125
1764556957.4781973,10625,448713.0625
1764556957.734182,10630,462095.5625
1764556958.1927867,10639,429627.4375
1764556958.60176,10647,427494.0625
1764556959.0095663,10655,444903.75
1764556959.878513,10672,475098.15625
1764556961.9349968,10712,401765.46875
1764556963.8350558,10749,481680.65625
1764556964.295664,10758,429406.8125
1764556964.3461607,10759,408149.6875
1764556965.4703083,10781,385019.53125
1764556965.8274853,10788,421474.9375
1764556967.4647331,10816,391363.75
1764556967.9729793,10826,435163.71875
1764556968.227932,10831,413648.5625
1764556968.789726,10842,511602.5625
1764556969.2493482,10851,438853.65625
1764556969.9675813,10865,393816.03125
1764556971.9312916,10903,453800.875
1764556972.0852585,10906,400168.75
1764556973.8289149,10940,442331.25
1764556974.034076,10944,404694.78125
1764556975.2112055,10967,403288.15625
1764556975.5169497,10973,401760.75
1764556975.6187217,10975,422494.28125
1764556977.8721867,11015,444635.125
1764556978.1800818,11021,391675.0
1764556978.2821474,11023,449667.65625
1764556978.8427632,11034,419519.09375
1764556979.1016452,11039,411447.9375
1764556979.8142118,11053,460609.5625
1764556980.275177,11062,408079.53125
1764556981.0926843,11078,399391.1875
1764556982.3689342,11103,405301.71875
1764556983.340176,11122,435819.21875
1764556983.8008633,11131,442932.1875
1764556984.8760967,11149,388077.5
1764556986.26274,11176,429266.6875
1764556987.4389687,11199,397609.75
1764556987.7522779,11201,429154.28125
1764556987.8040328,11202,429109.34375
1764556990.8227694,11261,412619.0
1764556990.9775765,11264,453522.8125
1764556991.4371006,11273,409362.25
1764556993.3810675,11311,418377.0625
1764556995.9905117,11362,461899.65625
1764556999.164697,11420,472843.0
1764557001.0035772,11456,422246.53125
1764557001.8717303,11473,445343.125
1764557002.8892994,11493,454937.875
1764557004.3213863,11521,460135.65625
1764557004.4750679,11524,417198.34375
1764557004.9344769,11533,438878.8125
1764557005.8070476,11550,439798.65625
1764557006.2170646,11558,422553.6875
1764557006.6779444,11567,416571.625
1764557008.2696228,11598,463200.1875
1764557010.4635167,11637,420030.25
1764557011.076672,11649,433790.9375
1764557011.6882122,11661,430897.6875
1764557012.2523475,11672,454054.375
1764557012.9689193,11686,438406.1875
1764557013.0709693,11688,401878.75
1764557014.9102411,11724,415381.1875
1764557016.7459445,11760,406373.0
1764557018.1302435,11787,424815.28125
1764557019.1058784,11802,433184.6875
1764557020.6522894,11832,435807.09375
1764557021.882613,11856,396802.40625
1764557022.8013253,11874,399270.4375
1764557025.8613224,11934,450920.875
1764557026.522603,11947,429876.21875
1764557026.6240153,11949,391648.875
1764557027.6941273,11970,453457.9375
1764557027.9507747,11975,437510.8125
1764557028.666084,11989,448055.4375
1764557029.1850302,11999,412392.21875
1764557029.6496894,12004,416400.59375
1764557030.0063214,12011,409675.21875
1764557030.976538,12030,469357.1875
1764557031.5938683,12042,425495.8125
1764557036.552765,12139,456336.375
1764557037.319777,12154,421347.03125
1764557037.8786545,12165,457699.96875
1764557038.082796,12169,424451.3125
1764557038.9016526,12185,415961.3125
1764557040.7921798,12218,442880.3125
1764557041.253035,12227,455872.625
1764557044.6730626,12291,400913.375
1764557044.8282077,12294,385323.625
1764557045.6469975,12310,436180.8125
1764557050.0920665,12397,448702.9375
1764557050.7581863,12406,440664.96875
1764557052.3419452,12437,408704.25
1764557053.4645672,12459,445710.65625
1764557054.5906527,12481,426859.53125
1764557057.9243474,12546,449997.4375
1764557058.3310184,12554,434513.8125
1764557060.5265849,12597,439894.5625
1764557062.2087002,12626,416194.1875
1764557064.5556355,12672,444392.75
1764557065.9814894,12700,415562.65625
1764557069.0050826,12759,436816.0
1764557069.8276865,12775,400860.375
1764557071.617204,12806,414875.75
1764557073.0959225,12835,384321.0
1764557074.3684196,12860,405866.34375
1764557074.6236475,12865,398128.3125
1764557075.2905364,12878,402829.5625
1764557076.2639513,12897,395683.46875
1764557078.405494,12939,434181.375
1764557078.4572244,12940,475419.5625
1764557079.4819336,12960,453461.0625
1764557082.6636825,13018,424674.53125
1764557083.5320208,13035,440245.875
1764557084.9113955,13062,448507.125
1764557084.9621773,13063,443759.375
1764557085.3730614,13071,423103.96875
1764557085.9880116,13083,409423.5
1764557086.6000357,13095,385211.34375
1764557087.3668365,13110,399776.28125
1764557087.5723975,13114,411340.40625
1764557088.4389033,13131,410877.0
1764557090.2795184,13167,453149.5625
1764557091.0501807,13182,403519.3125
1764557091.5631804,13192,411797.71875
1764557091.7156227,13195,427644.71875
1764557092.5366693,13207,412947.125
1764557092.5886223,13208,393689.21875
1764557092.7926536,13212,446584.9375
1764557094.2252674,13240,393940.84375
1764557095.5494895,13266,379774.5
1764557097.2376633,13299,469294.8125
1764557098.0061312,13314,381702.65625
1764557099.852695,13350,435101.59375
1764557102.9223924,13403,392631.6875
1764557103.126904,13407,421042.625
1764557104.151182,13427,400651.0
1764557106.6530442,13476,410150.84375
1764557108.1438174,13505,429857.84375
1764557110.2940772,13547,410444.25
1764557112.9015288,13598,411908.4375
1764557113.8770385,13613,397021.1875
1764557114.2894316,13621,450397.4375
1764557114.598751,13627,418561.46875
1764557117.152961,13677,426432.59375
1764557117.3065112,13680,404877.375
1764557117.4589174,13683,402817.0625
1764557118.120352,13696,458604.46875
1764557119.5041997,13723,422466.59375
1764557120.7845302,13748,423543.125
1764557121.1409895,13755,394034.90625
1764557122.2686043,13777,399390.03125
1764557124.2133265,13811,410834.71875
1764557125.9990861,13846,438395.9375
1764557127.1805835,13869,421381.71875
1764557127.3333313,13872,420154.5
1764557127.9950168,13885,398810.28125
1764557130.6979566,13938,380602.59375
1764557130.7486222,13939,403383.3125
1764557131.7237673,13958,387386.59375
1764557131.8768308,13961,397817.0
1764557132.3407614,13970,393118.8125
1764557132.3915226,13971,448863.40625
1764557132.6987114,13977,396669.6875
1764557133.7137609,13997,408394.09375
1764557133.8153875,13999,445336.59375
1764557138.2086208,14081,388541.40625
1764557138.5158594,14087,408426.3125
1764557142.3576095,14162,394968.34375
1764557145.624924,14222,481837.5625
1764557145.9308093,14228,395101.65625
1764557147.109371,14251,449611.0625
1764557149.0009303,14288,420740.9375
1764557149.0515556,14289,404880.0
1764557149.3594465,14295,395641.5
1764557149.820435,14304,394750.34375
1764557150.692871,14321,411307.53125
1764557151.3040507,14333,438231.78125
1764557151.6085002,14339,427333.8125
1764557152.631423,14359,440687.53125
1764557154.6234396,14398,414792.875
1764557157.3782673,14448,421468.375
1764557158.5975327,14472,418321.5
1764557159.905636,14495,442757.90625
1764557161.7528021,14531,445456.9375
1764557162.9871528,14555,415460.53125
1764557163.141112,14558,440287.1875
1764557167.1784523,14633,486245.09375
1764557167.4843493,14639,445889.6875
1764557169.015096,14669,377734.71875
1764557169.4752502,14678,400146.15625
1764557169.6787949,14682,433406.6875
1764557169.9843984,14688,409709.25
1764557173.0004232,14747,453115.8125
1764557174.6902175,14780,432064.71875
1764557174.7413898,14781,596504.125
1764557175.1511564,14789,412837.15625
1764557175.3559508,14793,420641.5625
1764557176.4299202,14810,404781.0625
1764557176.735493,14816,442671.28125
1764557176.940077,14820,402723.625
1764557178.317871,14847,428789.5625
1764557179.6905448,14874,411502.375
1764557180.6638694,14893,387383.1875
1764557182.299507,14925,422650.46875
1764557182.3510485,14926,422595.90625
1764557182.4008682,14927,404252.4375
1764557183.6273537,14951,390357.875
1764557187.7773957,15028,404288.03125
1764557191.0037458,15091,410507.0625
1764557193.1635044,15133,398297.0
1764557193.368533,15137,368990.53125
1764557195.6201193,15181,404623.5625
1764557196.5921242,15200,405552.84375
1764557198.690946,15237,412681.40625
1764557200.2246141,15267,421566.59375
1764557200.582321,15274,388135.28125
1764557201.0940654,15284,412658.875
1764557203.1891603,15325,416837.4375
1764557204.0580223,15342,410621.03125
1764557204.3647103,15348,386699.96875
1764557204.7260985,15355,447918.6875
1764557207.346389,15402,485274.8125
1764557207.601239,15407,420252.6875
1764557208.4212554,15423,382490.125
1764557208.7292535,15429,417077.5625
1764557209.2422695,15439,414991.375
1764557210.1633408,15457,437822.25
1764557211.02876,15474,412913.4375
1764557211.131173,15476,427188.5
1764557212.7611735,15508,444389.3125
1764557214.34755,15539,403819.96875
1764557216.7442098,15586,448115.6875
1764557217.5096617,15598,412458.125
1764557218.2813475,15609,420778.0625
1764557223.1674376,15704,503351.0625
1764557225.0589175,15741,409152.5
1764557226.2927125,15765,397560.0
1764557226.7552829,15774,369856.4375
1764557227.0634878,15780,407724.875
1764557227.8358006,15795,443387.5625
1764557229.6357138,15826,420894.0625
1764557229.7888541,15829,378839.625
1764557230.7699416,15848,422687.71875
1764557231.7480507,15867,396243.09375
1764557237.537008,15980,407319.96875
1764557237.9476063,15988,429920.28125
1764557238.2552488,15994,392524.40625
1764557239.6971831,16018,708587.875
1764557241.6897182,16057,595996.5
1764557243.073941,16084,645471.9375
1764557243.6881638,16096,486148.125
1764557244.761682,16117,456445.71875
1764557247.778457,16176,441007.125
1764557248.4413443,16189,455665.75
1764557248.9505064,16199,464408.875
1764557249.3660448,16203,430370.90625
1764557251.770846,16250,466082.5625
1764557255.468175,16322,439082.9375
1764557256.5949538,16344,407240.15625
1764557256.7998853,16348,434141.0625
1764557256.9538436,16351,426361.375
1764557257.4690282,16361,388724.03125
1764557258.493233,16381,447598.3125
1764557260.0335073,16407,480350.40625
1764557261.773501,16441,412486.5625
1764557262.2335327,16450,419629.1875
1764557265.1035254,16506,419828.875
1764557267.8773055,16560,401665.09375
1764557269.2061336,16586,405207.46875
1764557269.461017,16591,444785.40625
1764557273.2917159,16662,439674.75
1764557273.4954708,16666,398435.53125
1764557275.1336765,16698,388997.90625
1764557277.8003867,16747,373708.625
1764557278.8248208,16767,407727.9375
1764557280.464368,16799,386942.375
1764557281.184177,16809,393298.8125
1764557281.236133,16810,423429.3125
1764557282.5148156,16835,377892.5
1764557282.9765213,16844,401361.75
1764557283.6917274,16858,394894.46875
1764557285.8361905,16900,412826.0625
1764557287.1134582,16925,404937.03125
1764557290.9537783,17000,382574.5625
1764557294.5819771,17067,440108.4375
1764557296.1666152,17098,373348.875
1764557297.9020605,17132,400664.21875
1764557297.9531548,17133,386535.0625
1764557299.0875664,17155,393701.09375
1764557301.0291266,17193,403986.375
1764557301.2865825,17198,404474.46875
1764557301.7452471,17203,434044.28125
1764557303.6429424,17240,410332.5
1764557304.0522268,17248,402475.46875
1764557304.7716837,17262,433319.0625
1764557305.3337119,17273,402408.5625
1764557306.2555463,17291,418117.53125
1764557306.35854,17293,441510.0
1764557307.5413,17316,415037.25
1764557307.5918684,17317,424097.5625
1764557307.643226,17318,424880.1875
1764557307.795872,17321,394533.8125
1764557308.76556,17340,382055.125
1764557310.5659666,17375,387292.09375
1764557311.434084,17392,410063.8125
1764557312.3143778,17405,403344.03125
1764557312.365634,17406,409744.1875
1764557313.4479964,17427,375991.75
1764557313.9640455,17437,446699.5625
1764557314.3723917,17445,415387.875
1764557314.8796277,17455,421670.34375
1764557317.3833864,17504,368189.0625
1764557317.7918825,17512,385919.09375
1764557317.996399,17516,427217.0625
1764557319.427367,17544,397398.3125
1764557320.1443098,17558,373062.96875
1764557320.4504917,17564,372734.25
1764557321.170215,17578,406286.15625
1764557321.6306834,17587,408470.625
1764557321.990426,17594,387235.53125
1764557322.0416439,17595,410974.0625
1764557322.2478638,17599,399232.5625
1764557323.7439294,17624,375790.59375
1764557324.259208,17634,373807.375
1764557324.463754,17638,425974.53125
1764557325.2871664,17654,409908.875
1764557326.0100503,17668,385226.71875
1764557327.851551,17704,405842.5625
1764557328.2627323,17712,414628.9375
1764557328.8324242,17723,379265.96875
1764557331.363824,17772,441380.625
1764557331.415877,17773,390374.25
1764557331.6727,17778,447216.875
1764557333.2705696,17805,396889.25
1764557335.370296,17843,363468.8125
1764557341.057694,17954,385784.625
1764557341.521379,17963,423405.9375
1764557342.3453074,17979,387762.84375
1764557342.4982889,17982,388356.96875
1764557342.9580863,17991,421029.125
1764557344.6150978,18019,399797.25
1764557346.358456,18053,413681.71875
1764557346.4100525,18054,401527.375
1764557346.8676276,18063,393294.3125
1764557347.0232778,18066,393121.0
1764557349.0239327,18105,401322.25
1764557350.3036585,18130,570101.5625
1764557351.0707467,18145,378734.8125
1764557351.1725519,18147,400574.59375
